tier,suggested_size,conditions,entry_model,stop_model,target_model,be_model,trades,trades_per_year,trades_per_week,wins,losses,breakevens,winrate,profit_factor,avg_trade,median_trade,net_points,max_drawdown,sharpe,profitable_years_pct,profitable_years,years_tested,first_year,last_year,tier_rank
A,half,large_premarket & green_bar,10pt_pullback,20pt_stop,25pt_target,no_be,256,28.44,0.55,141,115,0,0.5508,2.6513,14.76,25.0,3777.75,170.0,5.3,1.0,8,8,2018,2026,3
A,half,below_vwap & large_premarket,15pt_pullback,25pt_stop,30pt_target,no_be,258,28.67,0.55,142,116,0,0.5504,2.6668,18.44,30.0,4757.75,432.0,5.66,0.875,7,8,2018,2026,3
B,micro_or_paper,low_volatility & strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,39,4.88,0.09,32,7,0,0.8205,10.0245,35.35,20.0,1378.5,50.0,10.37,0.8571,6,7,2018,2025,2
B,micro_or_paper,low_volatility & strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,39,4.88,0.09,32,7,0,0.8205,10.0245,35.35,20.0,1378.5,50.0,10.37,0.8571,6,7,2018,2025,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,27,3.86,0.07,22,5,0,0.8148,7.406,29.66,20.0,800.75,50.0,10.16,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,27,3.86,0.07,22,5,0,0.8148,7.406,29.66,20.0,800.75,50.0,10.16,1.0,6,6,2020,2026,2
B,micro_or_paper,low_volatility & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,41,5.12,0.1,33,8,0,0.8049,8.9325,34.39,20.0,1410.0,55.0,10.17,0.8571,6,7,2018,2025,2
B,micro_or_paper,low_volatility & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,41,5.12,0.1,33,8,0,0.8049,8.9325,34.39,20.0,1410.0,55.0,10.17,0.8571,6,7,2018,2025,2
B,micro_or_paper,below_vwap & displacement & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,30,4.29,0.08,24,6,0,0.8,6.7233,28.62,20.0,858.5,30.0,9.91,0.8571,6,7,2020,2026,2
B,micro_or_paper,below_vwap & displacement & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,30,4.29,0.08,24,6,0,0.8,6.7233,28.62,20.0,858.5,30.0,9.91,0.8571,6,7,2020,2026,2
B,micro_or_paper,low_volatility & large_premarket & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,38,4.75,0.09,30,8,0,0.7895,8.2068,33.71,20.0,1281.0,55.0,9.64,0.8571,6,7,2018,2025,2
B,micro_or_paper,low_volatility & large_premarket & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,38,4.75,0.09,30,8,0,0.7895,8.2068,33.71,20.0,1281.0,55.0,9.64,0.8571,6,7,2018,2025,2
B,micro_or_paper,above_vwap & large_premarket,15pt_pullback,25pt_stop,20pt_target,be_after_20,100,11.11,0.21,78,22,0,0.78,5.9249,26.24,20.0,2623.75,125.0,9.49,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket,15pt_pullback,25pt_stop,20pt_target,no_be,100,11.11,0.21,78,22,0,0.78,5.9249,26.24,20.0,2623.75,125.0,9.49,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap & low_volatility,15pt_pullback,25pt_stop,20pt_target,no_be,50,7.14,0.14,39,11,0,0.78,4.4436,18.94,20.0,947.0,75.0,9.4,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility,15pt_pullback,25pt_stop,20pt_target,be_after_20,50,7.14,0.14,39,11,0,0.78,4.4436,18.94,20.0,947.0,75.0,9.4,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_15,27,3.86,0.07,21,2,4,0.7778,18.115,31.69,20.0,855.75,50.0,11.43,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility & large_premarket,15pt_pullback,25pt_stop,20pt_target,no_be,49,7.0,0.13,38,11,0,0.7755,4.2691,18.35,20.0,899.0,75.0,9.09,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility & large_premarket,15pt_pullback,25pt_stop,20pt_target,be_after_20,49,7.0,0.13,38,11,0,0.7755,4.2691,18.35,20.0,899.0,75.0,9.09,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,39,5.57,0.11,30,9,0,0.7692,4.5067,20.23,20.0,789.0,50.0,9.31,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,39,5.57,0.11,30,9,0,0.7692,4.5067,20.23,20.0,789.0,50.0,9.31,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,43,6.14,0.12,33,10,0,0.7674,5.125,23.98,20.0,1031.25,100.0,8.87,0.8571,6,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,43,6.14,0.12,33,10,0,0.7674,5.125,23.98,20.0,1031.25,100.0,8.87,0.8571,6,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,43,6.14,0.12,33,10,0,0.7674,5.125,23.98,20.0,1031.25,100.0,8.87,0.8571,6,7,2020,2026,2
B,micro_or_paper,above_vwap & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,43,6.14,0.12,33,10,0,0.7674,5.125,23.98,20.0,1031.25,100.0,8.87,0.8571,6,7,2020,2026,2
B,micro_or_paper,below_vwap & low_volatility & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,30,3.75,0.07,23,7,0,0.7667,8.5237,38.31,20.0,1149.25,75.0,10.17,0.8571,6,7,2018,2025,2
B,micro_or_paper,below_vwap & low_volatility & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,30,3.75,0.07,23,7,0,0.7667,8.5237,38.31,20.0,1149.25,75.0,10.17,0.8571,6,7,2018,2025,2
B,micro_or_paper,below_vwap & displacement & green_bar,15pt_pullback,25pt_stop,25pt_target,no_be,30,4.29,0.08,23,7,0,0.7667,6.1343,29.95,25.0,898.5,50.0,10.23,0.8571,6,7,2020,2026,2
B,micro_or_paper,below_vwap & displacement,15pt_pullback,25pt_stop,20pt_target,be_after_20,34,3.78,0.07,26,8,0,0.7647,5.2425,24.96,20.0,848.5,55.0,8.83,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & displacement,15pt_pullback,25pt_stop,20pt_target,no_be,34,3.78,0.07,26,8,0,0.7647,5.2425,24.96,20.0,848.5,55.0,8.83,0.75,6,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,83,9.22,0.18,63,20,0,0.759,5.5422,26.42,20.0,2192.75,100.0,9.14,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,83,9.22,0.18,63,20,0,0.759,5.5422,26.42,20.0,2192.75,100.0,9.14,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,62,6.89,0.13,47,15,0,0.7581,4.4987,21.16,20.0,1312.0,100.0,8.44,1.0,8,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,62,6.89,0.13,47,15,0,0.7581,4.4987,21.16,20.0,1312.0,100.0,8.44,1.0,8,8,2018,2026,2
B,micro_or_paper,large_premarket & strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,84,9.33,0.18,63,21,0,0.75,5.8518,29.04,20.0,2439.25,80.0,8.74,0.875,7,8,2018,2026,2
B,micro_or_paper,large_premarket & strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,84,9.33,0.18,63,21,0,0.75,5.8518,29.04,20.0,2439.25,80.0,8.74,0.875,7,8,2018,2026,2
B,micro_or_paper,large_premarket & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,91,10.11,0.19,68,23,0,0.7473,5.5694,27.76,20.0,2525.75,80.0,8.57,0.875,7,8,2018,2026,2
B,micro_or_paper,large_premarket & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,91,10.11,0.19,68,23,0,0.7473,5.5694,27.76,20.0,2525.75,80.0,8.57,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,15pt_pullback,20pt_stop,20pt_target,no_be,62,6.89,0.13,46,16,0,0.7419,5.2094,21.73,20.0,1347.0,80.0,8.89,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,15pt_pullback,20pt_stop,20pt_target,be_after_20,62,6.89,0.13,46,16,0,0.7419,5.2094,21.73,20.0,1347.0,80.0,8.89,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,15pt_pullback,20pt_stop,20pt_target,be_after_15,27,3.86,0.07,20,3,4,0.7407,14.7625,30.58,20.0,825.75,40.0,10.88,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,15pt_pullback,20pt_stop,20pt_target,no_be,27,3.86,0.07,20,7,0,0.7407,6.3268,27.62,20.0,745.75,40.0,9.3,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,15pt_pullback,20pt_stop,20pt_target,be_after_20,27,3.86,0.07,20,7,0,0.7407,6.3268,27.62,20.0,745.75,40.0,9.3,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,15pt_pullback,25pt_stop,25pt_target,no_be,27,3.86,0.07,20,7,0,0.7407,5.49,29.1,25.0,785.75,75.0,9.59,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,5pt_pullback,20pt_stop,20pt_target,be_after_20,27,3.86,0.07,20,7,0,0.7407,4.3964,17.61,20.0,475.5,40.0,8.91,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,5pt_pullback,20pt_stop,20pt_target,no_be,27,3.86,0.07,20,7,0,0.7407,4.3964,17.61,20.0,475.5,40.0,8.91,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,5pt_pullback,25pt_stop,20pt_target,be_after_20,27,3.86,0.07,20,7,0,0.7407,3.5171,16.31,20.0,440.5,50.0,7.86,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & large_premarket & strong_body,5pt_pullback,25pt_stop,20pt_target,no_be,27,3.86,0.07,20,7,0,0.7407,3.5171,16.31,20.0,440.5,50.0,7.86,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility,15pt_pullback,20pt_stop,20pt_target,no_be,50,7.14,0.14,37,13,0,0.74,4.5462,18.44,20.0,922.0,80.0,9.29,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility,15pt_pullback,20pt_stop,20pt_target,be_after_20,50,7.14,0.14,37,13,0,0.74,4.5462,18.44,20.0,922.0,80.0,9.29,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,118,13.11,0.25,87,31,0,0.7373,4.4863,22.39,20.0,2641.75,130.0,8.36,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,118,13.11,0.25,87,31,0,0.7373,4.4863,22.39,20.0,2641.75,130.0,8.36,0.875,7,8,2018,2026,2
B,micro_or_paper,large_premarket & displacement & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,38,5.43,0.1,28,10,0,0.7368,5.3835,26.85,20.0,1020.25,95.0,8.41,1.0,6,6,2020,2026,2
B,micro_or_paper,large_premarket & displacement & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,38,5.43,0.1,28,10,0,0.7368,5.3835,26.85,20.0,1020.25,95.0,8.41,1.0,6,6,2020,2026,2
B,micro_or_paper,above_vwap,15pt_pullback,25pt_stop,20pt_target,no_be,140,15.56,0.3,103,37,0,0.7357,4.3277,21.58,20.0,3020.75,180.0,8.25,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap,15pt_pullback,25pt_stop,20pt_target,be_after_20,140,15.56,0.3,103,37,0,0.7357,4.3277,21.58,20.0,3020.75,180.0,8.25,1.0,8,8,2018,2026,2
B,micro_or_paper,below_vwap & displacement,15pt_pullback,25pt_stop,25pt_target,no_be,34,3.78,0.07,25,9,0,0.7353,4.9933,26.43,25.0,898.5,50.0,9.22,0.75,6,8,2018,2026,2
B,micro_or_paper,above_vwap & low_volatility & large_premarket,15pt_pullback,20pt_stop,20pt_target,no_be,49,7.0,0.13,36,13,0,0.7347,4.3615,17.84,20.0,874.0,80.0,8.97,0.8333,5,6,2020,2026,2
B,micro_or_paper,above_vwap & low_volatility & large_premarket,15pt_pullback,20pt_stop,20pt_target,be_after_20,49,7.0,0.13,36,13,0,0.7347,4.3615,17.84,20.0,874.0,80.0,8.97,0.8333,5,6,2020,2026,2
B,micro_or_paper,below_vwap & displacement & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,30,3.33,0.06,22,8,0,0.7333,4.1325,20.88,20.0,626.5,60.0,7.48,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & displacement & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,30,3.33,0.06,22,8,0,0.7333,4.1325,20.88,20.0,626.5,60.0,7.48,0.75,6,8,2018,2026,2
B,micro_or_paper,large_premarket & displacement,15pt_pullback,25pt_stop,20pt_target,be_after_20,41,5.86,0.11,30,11,0,0.7317,5.0165,25.25,20.0,1035.25,100.0,8.1,1.0,6,6,2020,2026,2
B,micro_or_paper,large_premarket & displacement,15pt_pullback,25pt_stop,20pt_target,no_be,41,5.86,0.11,30,11,0,0.7317,5.0165,25.25,20.0,1035.25,100.0,8.1,1.0,6,6,2020,2026,2
B,micro_or_paper,strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,123,13.67,0.26,90,33,0,0.7317,4.7973,24.78,20.0,3048.25,100.0,8.18,0.875,7,8,2018,2026,2
B,micro_or_paper,strong_body & green_bar,15pt_pullback,25pt_stop,20pt_target,no_be,123,13.67,0.26,90,33,0,0.7317,4.7973,24.78,20.0,3048.25,100.0,8.18,0.875,7,8,2018,2026,2
B,micro_or_paper,strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,134,14.89,0.29,98,36,0,0.7313,4.7343,24.46,20.0,3277.75,100.0,8.15,0.875,7,8,2018,2026,2
B,micro_or_paper,strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,134,14.89,0.29,98,36,0,0.7313,4.7343,24.46,20.0,3277.75,100.0,8.15,0.875,7,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket,15pt_pullback,20pt_stop,20pt_target,be_after_20,100,11.11,0.21,73,27,0,0.73,5.7916,25.29,20.0,2528.75,120.0,9.14,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket,15pt_pullback,20pt_stop,20pt_target,no_be,100,11.11,0.21,73,27,0,0.73,5.7916,25.29,20.0,2528.75,120.0,9.14,1.0,8,8,2018,2026,2
B,micro_or_paper,above_vwap & large_premarket,15pt_pullback,25pt_stop,25pt_target,no_be,100,11.11,0.21,73,27,0,0.73,5.0194,26.44,25.0,2643.75,125.0,9.29,1.0,8,8,2018,2026,2
B,micro_or_paper,large_premarket & displacement & strong_body,15pt_pullback,25pt_stop,20pt_target,no_be,33,4.71,0.09,24,9,0,0.7273,4.21,21.89,20.0,722.25,135.0,7.69,1.0,6,6,2020,2026,2
B,micro_or_paper,large_premarket & displacement & strong_body,15pt_pullback,25pt_stop,20pt_target,be_after_20,33,4.71,0.09,24,9,0,0.7273,4.21,21.89,20.0,722.25,135.0,7.69,1.0,6,6,2020,2026,2
B,micro_or_paper,large_premarket & red_bar,15pt_pullback,25pt_stop,20pt_target,no_be,99,11.0,0.21,72,27,0,0.7273,4.0435,20.51,20.0,2030.0,197.0,7.4,0.75,6,8,2018,2026,2
B,micro_or_paper,large_premarket & red_bar,15pt_pullback,25pt_stop,20pt_target,be_after_20,99,11.0,0.21,72,27,0,0.7273,4.0435,20.51,20.0,2030.0,197.0,7.4,0.75,6,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,15pt_pullback,15pt_stop,20pt_target,no_be,62,6.89,0.13,45,17,0,0.7258,6.4588,22.45,20.0,1392.0,75.0,9.44,0.875,7,8,2018,2026,2
B,micro_or_paper,below_vwap & large_lower_wick & green_bar,15pt_pullback,15pt_stop,20pt_target,be_after_20,62,6.89,0.13,45,17,0,0.7258,6.4588,22.45,20.0,1392.0,75.0,9.44,0.875,7,8,2018,2026,2
