model,trade_date,entry_time,direction,pnl_points,rolling_50_net,rolling_50_wr
ATR_8_PLUS,2018-06-28,2018-06-28 09:25:00,LONG,-20.0,,
ATR_8_PLUS,2018-08-15,2018-08-15 09:35:00,LONG,-20.0,,
ATR_8_PLUS,2018-09-07,2018-09-07 10:49:00,SHORT,20.0,,
ATR_8_PLUS,2018-09-12,2018-09-12 09:50:00,LONG,20.0,,
ATR_8_PLUS,2018-10-10,2018-10-10 09:05:00,SHORT,20.0,,
ATR_8_PLUS,2018-10-11,2018-10-11 09:01:00,SHORT,20.0,,
ATR_8_PLUS,2018-10-12,2018-10-12 09:56:00,SHORT,20.0,,
ATR_8_PLUS,2018-10-23,2018-10-23 09:16:00,LONG,20.0,,
ATR_8_PLUS,2018-10-24,2018-10-24 09:55:00,SHORT,20.0,,
ATR_8_PLUS,2018-10-25,2018-10-25 09:05:00,SHORT,-20.0,,
ATR_8_PLUS,2018-10-26,2018-10-26 09:19:00,LONG,20.0,,
ATR_8_PLUS,2018-10-29,2018-10-29 09:10:00,SHORT,20.0,,
ATR_8_PLUS,2018-10-30,2018-10-30 09:36:00,LONG,20.0,,
ATR_8_PLUS,2018-10-31,2018-10-31 09:04:00,SHORT,20.0,,
ATR_8_PLUS,2018-11-01,2018-11-01 09:18:00,LONG,20.0,,
ATR_8_PLUS,2018-11-02,2018-11-02 09:21:00,SHORT,-20.0,,
ATR_8_PLUS,2018-11-05,2018-11-05 09:03:00,SHORT,20.0,,
ATR_8_PLUS,2018-11-07,2018-11-07 09:03:00,LONG,20.0,,
ATR_8_PLUS,2018-11-08,2018-11-08 09:03:00,LONG,-20.0,,
ATR_8_PLUS,2018-11-09,2018-11-09 09:10:00,SHORT,20.0,,
ATR_8_PLUS,2018-11-12,2018-11-12 09:01:00,SHORT,20.0,,
ATR_8_PLUS,2018-11-13,2018-11-13 09:22:00,SHORT,20.0,,
ATR_8_PLUS,2018-11-14,2018-11-14 09:03:00,SHORT,20.0,,
ATR_8_PLUS,2018-11-15,2018-11-15 09:31:00,SHORT,20.0,560.0,0.78
ATR_8_PLUS,2018-11-16,2018-11-16 09:15:00,LONG,20.0,600.0,0.8
ATR_8_PLUS,2018-11-19,2018-11-19 09:05:00,SHORT,20.0,600.0,0.8
ATR_8_PLUS,2018-11-20,2018-11-20 09:12:00,SHORT,20.0,600.0,0.8
ATR_8_PLUS,2018-11-26,2018-11-26 09:02:00,LONG,-20.0,560.0,0.78
ATR_8_PLUS,2018-11-27,2018-11-27 09:05:00,LONG,20.0,560.0,0.78
ATR_8_PLUS,2018-11-29,2018-11-29 09:19:00,SHORT,-20.0,520.0,0.76
ATR_8_PLUS,2018-12-06,2018-12-06 10:27:00,SHORT,-20.0,480.0,0.74
ATR_8_PLUS,2018-12-07,2018-12-07 09:11:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2018-12-10,2018-12-10 09:54:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2018-12-11,2018-12-11 09:18:00,SHORT,-20.0,440.0,0.72
ATR_8_PLUS,2018-12-12,2018-12-12 09:04:00,LONG,20.0,440.0,0.72
ATR_8_PLUS,2018-12-13,2018-12-13 09:47:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2018-12-14,2018-12-14 09:04:00,LONG,-20.0,440.0,0.72
ATR_8_PLUS,2018-12-17,2018-12-17 09:42:00,LONG,20.0,480.0,0.74
ATR_8_PLUS,2018-12-20,2018-12-20 09:05:00,LONG,20.0,520.0,0.76
ATR_8_PLUS,2018-12-21,2018-12-21 09:04:00,SHORT,20.0,520.0,0.76
ATR_8_PLUS,2018-12-26,2018-12-26 09:06:00,SHORT,20.0,520.0,0.76
ATR_8_PLUS,2018-12-27,2018-12-27 09:13:00,SHORT,20.0,520.0,0.76
ATR_8_PLUS,2018-12-28,2018-12-28 09:25:00,SHORT,20.0,520.0,0.76
ATR_8_PLUS,2018-12-31,2018-12-31 09:15:00,SHORT,20.0,560.0,0.78
ATR_8_PLUS,2019-01-03,2019-01-03 09:01:00,SHORT,20.0,560.0,0.78
ATR_8_PLUS,2019-01-07,2019-01-07 09:31:00,LONG,20.0,560.0,0.78
ATR_8_PLUS,2019-02-01,2019-02-01 09:10:00,LONG,-20.0,520.0,0.76
ATR_8_PLUS,2019-02-14,2019-02-14 09:42:00,LONG,20.0,520.0,0.76
ATR_8_PLUS,2019-03-07,2019-03-07 09:17:00,SHORT,-20.0,520.0,0.76
ATR_8_PLUS,2019-03-08,2019-03-08 09:44:00,LONG,-20.0,480.0,0.74
ATR_8_PLUS,2019-05-07,2019-05-07 09:58:00,SHORT,-20.0,480.0,0.74
ATR_8_PLUS,2019-05-08,2019-05-08 09:05:00,LONG,-20.0,480.0,0.74
ATR_8_PLUS,2019-05-10,2019-05-10 09:43:00,SHORT,-20.0,440.0,0.72
ATR_8_PLUS,2019-05-13,2019-05-13 09:27:00,SHORT,20.0,440.0,0.72
ATR_8_PLUS,2019-06-14,2019-06-14 09:20:00,SHORT,-20.0,400.0,0.7
ATR_8_PLUS,2019-08-06,2019-08-06 10:08:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2019-08-07,2019-08-07 10:06:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2019-08-13,2019-08-13 09:02:00,SHORT,20.0,360.0,0.68
ATR_8_PLUS,2019-08-14,2019-08-14 09:06:00,SHORT,20.0,360.0,0.68
ATR_8_PLUS,2019-08-15,2019-08-15 09:27:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2019-09-25,2019-09-25 09:03:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2019-09-26,2019-09-26 09:05:00,SHORT,20.0,360.0,0.68
ATR_8_PLUS,2019-09-27,2019-09-27 10:00:00,SHORT,20.0,360.0,0.68
ATR_8_PLUS,2019-10-03,2019-10-03 09:01:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2019-12-12,2019-12-12 09:45:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2019-12-13,2019-12-13 09:06:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2020-01-08,2020-01-08 10:36:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2020-01-29,2020-01-29 09:24:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2020-01-31,2020-01-31 09:08:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-02-03,2020-02-03 09:06:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2020-02-05,2020-02-05 09:14:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-02-25,2020-02-25 09:21:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-02-27,2020-02-27 09:25:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-03-02,2020-03-02 09:06:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-03-04,2020-03-04 09:23:00,LONG,-20.0,360.0,0.68
ATR_8_PLUS,2020-03-05,2020-03-05 09:19:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2020-03-06,2020-03-06 09:18:00,LONG,-20.0,320.0,0.66
ATR_8_PLUS,2020-03-09,2020-03-09 09:18:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2020-03-10,2020-03-10 09:01:00,SHORT,-20.0,320.0,0.66
ATR_8_PLUS,2020-03-11,2020-03-11 09:22:00,SHORT,20.0,360.0,0.68
ATR_8_PLUS,2020-03-12,2020-03-12 09:09:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-03-24,2020-03-24 09:07:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2020-03-25,2020-03-25 09:06:00,LONG,-20.0,320.0,0.66
ATR_8_PLUS,2020-03-26,2020-03-26 09:30:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2020-03-27,2020-03-27 09:03:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2020-03-30,2020-03-30 09:08:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2020-03-31,2020-03-31 09:02:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-04-01,2020-04-01 09:05:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2020-04-02,2020-04-02 11:27:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-04-03,2020-04-03 09:18:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2020-04-07,2020-04-07 09:33:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2020-04-08,2020-04-08 09:12:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2020-04-09,2020-04-09 09:13:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2020-04-13,2020-04-13 09:03:00,SHORT,-20.0,320.0,0.66
ATR_8_PLUS,2020-04-14,2020-04-14 09:05:00,SHORT,20.0,320.0,0.66
ATR_8_PLUS,2020-04-15,2020-04-15 11:17:00,LONG,-12.75,287.25,0.64
ATR_8_PLUS,2020-04-16,2020-04-16 09:09:00,LONG,20.0,327.25,0.66
ATR_8_PLUS,2020-04-17,2020-04-17 09:25:00,SHORT,20.0,327.25,0.66
ATR_8_PLUS,2020-04-20,2020-04-20 09:36:00,LONG,-20.0,327.25,0.66
ATR_8_PLUS,2020-04-24,2020-04-24 09:03:00,SHORT,-20.0,327.25,0.66
ATR_8_PLUS,2020-04-28,2020-04-28 10:18:00,SHORT,-20.0,327.25,0.66
ATR_8_PLUS,2020-04-30,2020-04-30 09:59:00,SHORT,20.0,367.25,0.68
ATR_8_PLUS,2020-05-01,2020-05-01 09:16:00,SHORT,20.0,407.25,0.7
ATR_8_PLUS,2020-05-04,2020-05-04 09:10:00,LONG,20.0,407.25,0.7
ATR_8_PLUS,2020-05-13,2020-05-13 09:05:00,SHORT,-20.0,407.25,0.7
ATR_8_PLUS,2020-05-14,2020-05-14 09:06:00,LONG,20.0,407.25,0.7
ATR_8_PLUS,2020-05-15,2020-05-15 09:02:00,SHORT,20.0,447.25,0.72
ATR_8_PLUS,2020-05-19,2020-05-19 09:29:00,LONG,-20.0,407.25,0.7
ATR_8_PLUS,2020-05-20,2020-05-20 10:55:00,SHORT,-20.0,367.25,0.68
ATR_8_PLUS,2020-05-21,2020-05-21 09:07:00,SHORT,20.0,407.25,0.7
ATR_8_PLUS,2020-05-22,2020-05-22 09:04:00,SHORT,-20.0,367.25,0.68
ATR_8_PLUS,2020-05-29,2020-05-29 09:04:00,SHORT,-20.0,327.25,0.66
ATR_8_PLUS,2020-06-02,2020-06-02 09:03:00,SHORT,20.0,327.25,0.66
ATR_8_PLUS,2020-06-11,2020-06-11 09:02:00,SHORT,-20.0,287.25,0.64
ATR_8_PLUS,2020-06-15,2020-06-15 09:04:00,LONG,-20.0,247.25,0.62
ATR_8_PLUS,2020-06-18,2020-06-18 09:09:00,LONG,-20.0,207.25,0.6
ATR_8_PLUS,2020-06-24,2020-06-24 09:08:00,SHORT,20.0,207.25,0.6
ATR_8_PLUS,2020-06-25,2020-06-25 09:02:00,SHORT,20.0,247.25,0.62
ATR_8_PLUS,2020-06-26,2020-06-26 09:13:00,LONG,-20.0,207.25,0.6
ATR_8_PLUS,2020-06-29,2020-06-29 09:11:00,SHORT,-20.0,167.25,0.58
ATR_8_PLUS,2020-07-01,2020-07-01 09:44:00,LONG,20.0,167.25,0.58
ATR_8_PLUS,2020-07-02,2020-07-02 09:03:00,SHORT,20.0,167.25,0.58
ATR_8_PLUS,2020-07-08,2020-07-08 09:03:00,SHORT,20.0,167.25,0.58
ATR_8_PLUS,2020-07-13,2020-07-13 09:02:00,LONG,20.0,167.25,0.58
ATR_8_PLUS,2020-07-14,2020-07-14 09:34:00,LONG,20.0,207.25,0.6
ATR_8_PLUS,2020-07-15,2020-07-15 09:02:00,SHORT,20.0,207.25,0.6
ATR_8_PLUS,2020-07-16,2020-07-16 09:01:00,SHORT,20.0,247.25,0.62
ATR_8_PLUS,2020-07-21,2020-07-21 09:48:00,SHORT,20.0,247.25,0.62
ATR_8_PLUS,2020-07-22,2020-07-22 09:16:00,SHORT,-20.0,247.25,0.62
ATR_8_PLUS,2020-07-23,2020-07-23 09:04:00,SHORT,20.0,247.25,0.62
ATR_8_PLUS,2020-07-24,2020-07-24 09:24:00,LONG,20.0,247.25,0.62
ATR_8_PLUS,2020-07-27,2020-07-27 09:19:00,SHORT,20.0,287.25,0.64
ATR_8_PLUS,2020-07-28,2020-07-28 09:15:00,LONG,-20.0,287.25,0.64
ATR_8_PLUS,2020-07-29,2020-07-29 10:22:00,SHORT,-8.75,258.5,0.62
ATR_8_PLUS,2020-07-30,2020-07-30 09:03:00,LONG,20.0,258.5,0.62
ATR_8_PLUS,2020-07-31,2020-07-31 09:02:00,LONG,20.0,258.5,0.62
ATR_8_PLUS,2020-08-04,2020-08-04 09:42:00,SHORT,20.0,258.5,0.62
ATR_8_PLUS,2020-08-11,2020-08-11 09:51:00,LONG,20.0,258.5,0.62
ATR_8_PLUS,2020-08-21,2020-08-21 09:11:00,SHORT,20.0,258.5,0.62
ATR_8_PLUS,2020-08-24,2020-08-24 10:16:00,LONG,-20.0,218.5,0.6
ATR_8_PLUS,2020-08-25,2020-08-25 09:02:00,LONG,20.0,218.5,0.6
ATR_8_PLUS,2020-08-27,2020-08-27 09:11:00,LONG,-20.0,178.5,0.58
ATR_8_PLUS,2020-08-28,2020-08-28 11:25:00,SHORT,12.25,210.75,0.6
ATR_8_PLUS,2020-08-31,2020-08-31 09:16:00,LONG,-20.0,210.75,0.6
ATR_8_PLUS,2020-09-01,2020-09-01 09:04:00,SHORT,-20.0,170.75,0.58
ATR_8_PLUS,2020-09-02,2020-09-02 09:10:00,SHORT,20.0,203.5,0.6
ATR_8_PLUS,2020-09-07,2020-09-07 09:05:00,LONG,-20.0,163.5,0.58
ATR_8_PLUS,2020-09-09,2020-09-09 09:01:00,LONG,20.0,163.5,0.58
ATR_8_PLUS,2020-09-11,2020-09-11 09:32:00,SHORT,20.0,203.5,0.6
ATR_8_PLUS,2020-09-14,2020-09-14 09:12:00,SHORT,-20.0,203.5,0.6
ATR_8_PLUS,2020-09-15,2020-09-15 09:06:00,LONG,20.0,243.5,0.62
ATR_8_PLUS,2020-09-16,2020-09-16 09:19:00,LONG,-20.0,203.5,0.6
ATR_8_PLUS,2020-09-17,2020-09-17 09:07:00,LONG,-20.0,163.5,0.58
ATR_8_PLUS,2020-09-18,2020-09-18 09:01:00,SHORT,-20.0,123.5,0.56
ATR_8_PLUS,2020-09-21,2020-09-21 09:28:00,LONG,20.0,163.5,0.58
ATR_8_PLUS,2020-09-22,2020-09-22 09:03:00,SHORT,20.0,163.5,0.58
ATR_8_PLUS,2020-09-23,2020-09-23 09:31:00,SHORT,20.0,163.5,0.58
ATR_8_PLUS,2020-09-25,2020-09-25 09:13:00,LONG,20.0,203.5,0.6
ATR_8_PLUS,2020-09-28,2020-09-28 10:17:00,SHORT,-20.0,203.5,0.6
ATR_8_PLUS,2020-09-29,2020-09-29 09:39:00,LONG,-20.0,163.5,0.58
ATR_8_PLUS,2020-09-30,2020-09-30 09:02:00,SHORT,-20.0,163.5,0.58
ATR_8_PLUS,2020-10-01,2020-10-01 09:12:00,SHORT,-20.0,163.5,0.58
ATR_8_PLUS,2020-10-02,2020-10-02 09:26:00,SHORT,20.0,163.5,0.58
ATR_8_PLUS,2020-10-06,2020-10-06 09:09:00,SHORT,20.0,203.5,0.6
ATR_8_PLUS,2020-10-07,2020-10-07 09:04:00,LONG,20.0,243.5,0.62
ATR_8_PLUS,2020-10-08,2020-10-08 09:06:00,LONG,-20.0,243.5,0.62
ATR_8_PLUS,2020-10-09,2020-10-09 10:27:00,LONG,20.0,243.5,0.62
ATR_8_PLUS,2020-10-13,2020-10-13 09:08:00,LONG,20.0,243.5,0.62
ATR_8_PLUS,2020-10-14,2020-10-14 09:06:00,LONG,-20.0,243.5,0.62
ATR_8_PLUS,2020-10-15,2020-10-15 09:11:00,LONG,20.0,283.5,0.64
ATR_8_PLUS,2020-10-16,2020-10-16 09:06:00,SHORT,20.0,283.5,0.64
ATR_8_PLUS,2020-10-19,2020-10-19 10:25:00,SHORT,-20.0,243.5,0.62
ATR_8_PLUS,2020-10-20,2020-10-20 09:09:00,SHORT,-20.0,203.5,0.6
ATR_8_PLUS,2020-10-21,2020-10-21 09:09:00,SHORT,20.0,203.5,0.6
ATR_8_PLUS,2020-10-22,2020-10-22 09:15:00,LONG,-20.0,163.5,0.58
ATR_8_PLUS,2020-10-23,2020-10-23 09:12:00,LONG,-20.0,123.5,0.56
ATR_8_PLUS,2020-10-27,2020-10-27 09:18:00,LONG,-20.0,83.5,0.54
ATR_8_PLUS,2020-10-28,2020-10-28 09:32:00,SHORT,-20.0,43.5,0.52
ATR_8_PLUS,2020-10-29,2020-10-29 09:15:00,LONG,20.0,83.5,0.54
ATR_8_PLUS,2020-10-30,2020-10-30 09:40:00,SHORT,-20.0,43.5,0.52
ATR_8_PLUS,2020-11-02,2020-11-02 10:12:00,SHORT,20.0,43.5,0.52
ATR_8_PLUS,2020-11-03,2020-11-03 09:01:00,LONG,20.0,43.5,0.52
ATR_8_PLUS,2020-11-05,2020-11-05 09:02:00,LONG,20.0,83.5,0.54
ATR_8_PLUS,2020-11-12,2020-11-12 09:42:00,LONG,-20.0,72.25,0.54
ATR_8_PLUS,2020-11-13,2020-11-13 09:02:00,SHORT,20.0,72.25,0.54
ATR_8_PLUS,2020-11-16,2020-11-16 09:23:00,LONG,20.0,72.25,0.54
ATR_8_PLUS,2020-11-19,2020-11-19 10:07:00,LONG,20.0,72.25,0.54
ATR_8_PLUS,2020-11-23,2020-11-23 09:07:00,SHORT,20.0,72.25,0.54
ATR_8_PLUS,2020-11-25,2020-11-25 09:05:00,SHORT,20.0,72.25,0.54
ATR_8_PLUS,2020-11-27,2020-11-27 09:10:00,LONG,20.0,112.25,0.56
ATR_8_PLUS,2020-11-30,2020-11-30 09:28:00,SHORT,20.0,112.25,0.56
ATR_8_PLUS,2020-12-01,2020-12-01 09:01:00,LONG,20.0,152.25,0.58
ATR_8_PLUS,2020-12-02,2020-12-02 09:13:00,LONG,20.0,160.0,0.58
ATR_8_PLUS,2020-12-03,2020-12-03 09:04:00,LONG,20.0,200.0,0.6
ATR_8_PLUS,2020-12-07,2020-12-07 09:01:00,LONG,20.0,240.0,0.62
ATR_8_PLUS,2020-12-08,2020-12-08 09:20:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2020-12-09,2020-12-09 09:16:00,SHORT,-20.0,240.0,0.62
ATR_8_PLUS,2020-12-11,2020-12-11 09:13:00,LONG,-20.0,200.0,0.6
ATR_8_PLUS,2020-12-14,2020-12-14 09:13:00,LONG,20.0,200.0,0.6
ATR_8_PLUS,2020-12-15,2020-12-15 09:39:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2020-12-17,2020-12-17 09:06:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2020-12-18,2020-12-18 09:02:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2020-12-21,2020-12-21 10:32:00,SHORT,-20.0,280.0,0.64
ATR_8_PLUS,2020-12-22,2020-12-22 10:02:00,SHORT,-20.0,280.0,0.64
ATR_8_PLUS,2020-12-28,2020-12-28 09:06:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2020-12-29,2020-12-29 09:11:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2020-12-30,2020-12-30 09:12:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-01-04,2021-01-04 09:12:00,SHORT,-20.0,240.0,0.62
ATR_8_PLUS,2021-01-05,2021-01-05 09:04:00,LONG,-20.0,240.0,0.62
ATR_8_PLUS,2021-01-06,2021-01-06 09:12:00,LONG,20.0,280.0,0.64
ATR_8_PLUS,2021-01-07,2021-01-07 09:01:00,LONG,20.0,320.0,0.66
ATR_8_PLUS,2021-01-08,2021-01-08 09:27:00,SHORT,20.0,360.0,0.68
ATR_8_PLUS,2021-01-11,2021-01-11 09:08:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2021-01-12,2021-01-12 11:05:00,SHORT,20.0,360.0,0.68
ATR_8_PLUS,2021-01-13,2021-01-13 10:17:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2021-01-19,2021-01-19 10:18:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2021-01-20,2021-01-20 09:08:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2021-01-21,2021-01-21 09:11:00,LONG,20.0,360.0,0.68
ATR_8_PLUS,2021-01-25,2021-01-25 09:44:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2021-01-26,2021-01-26 09:49:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2021-02-02,2021-02-02 09:19:00,LONG,-20.0,360.0,0.68
ATR_8_PLUS,2021-02-03,2021-02-03 09:11:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2021-02-04,2021-02-04 09:04:00,SHORT,-20.0,400.0,0.7
ATR_8_PLUS,2021-02-05,2021-02-05 09:02:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2021-02-08,2021-02-08 09:05:00,LONG,-20.0,360.0,0.68
ATR_8_PLUS,2021-02-09,2021-02-09 09:01:00,LONG,20.0,400.0,0.7
ATR_8_PLUS,2021-02-10,2021-02-10 09:13:00,SHORT,20.0,440.0,0.72
ATR_8_PLUS,2021-02-11,2021-02-11 11:22:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2021-02-12,2021-02-12 09:14:00,LONG,-20.0,440.0,0.72
ATR_8_PLUS,2021-02-16,2021-02-16 10:09:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2021-02-17,2021-02-17 09:22:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2021-02-18,2021-02-18 09:06:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2021-02-19,2021-02-19 09:19:00,SHORT,-20.0,440.0,0.72
ATR_8_PLUS,2021-02-22,2021-02-22 09:24:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2021-02-24,2021-02-24 09:02:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2021-02-25,2021-02-25 09:04:00,SHORT,20.0,480.0,0.74
ATR_8_PLUS,2021-03-01,2021-03-01 09:17:00,LONG,20.0,480.0,0.74
ATR_8_PLUS,2021-03-11,2021-03-11 09:20:00,SHORT,-20.0,440.0,0.72
ATR_8_PLUS,2021-03-12,2021-03-12 09:52:00,SHORT,20.0,440.0,0.72
ATR_8_PLUS,2021-03-15,2021-03-15 09:07:00,LONG,-20.0,400.0,0.7
ATR_8_PLUS,2021-03-16,2021-03-16 09:48:00,SHORT,20.0,400.0,0.7
ATR_8_PLUS,2021-03-17,2021-03-17 09:02:00,SHORT,-20.0,360.0,0.68
ATR_8_PLUS,2021-03-18,2021-03-18 10:10:00,LONG,-20.0,320.0,0.66
ATR_8_PLUS,2021-03-19,2021-03-19 09:03:00,LONG,-20.0,280.0,0.64
ATR_8_PLUS,2021-03-23,2021-03-23 09:05:00,LONG,20.0,280.0,0.64
ATR_8_PLUS,2021-03-24,2021-03-24 09:02:00,LONG,20.0,280.0,0.64
ATR_8_PLUS,2021-03-26,2021-03-26 09:02:00,SHORT,-20.0,280.0,0.64
ATR_8_PLUS,2021-03-29,2021-03-29 09:54:00,LONG,-20.0,280.0,0.64
ATR_8_PLUS,2021-03-30,2021-03-30 09:10:00,LONG,20.0,280.0,0.64
ATR_8_PLUS,2021-04-01,2021-04-01 09:14:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-04-06,2021-04-06 09:11:00,LONG,20.0,280.0,0.64
ATR_8_PLUS,2021-04-07,2021-04-07 10:37:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-04-08,2021-04-08 09:16:00,SHORT,-20.0,280.0,0.64
ATR_8_PLUS,2021-04-09,2021-04-09 09:05:00,SHORT,-20.0,280.0,0.64
ATR_8_PLUS,2021-04-14,2021-04-14 09:03:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-04-19,2021-04-19 10:03:00,SHORT,-20.0,240.0,0.62
ATR_8_PLUS,2021-04-20,2021-04-20 09:57:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2021-04-21,2021-04-21 09:13:00,LONG,20.0,280.0,0.64
ATR_8_PLUS,2021-04-22,2021-04-22 09:10:00,SHORT,-20.0,280.0,0.64
ATR_8_PLUS,2021-04-29,2021-04-29 09:56:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-04-30,2021-04-30 09:01:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-05-03,2021-05-03 09:04:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-05-04,2021-05-04 09:05:00,SHORT,20.0,280.0,0.64
ATR_8_PLUS,2021-05-05,2021-05-05 09:05:00,LONG,-20.0,240.0,0.62
ATR_8_PLUS,2021-05-06,2021-05-06 09:14:00,SHORT,-20.0,200.0,0.6
ATR_8_PLUS,2021-05-12,2021-05-12 09:50:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2021-05-13,2021-05-13 09:07:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2021-05-17,2021-05-17 09:12:00,SHORT,-20.0,200.0,0.6
ATR_8_PLUS,2021-05-19,2021-05-19 09:10:00,LONG,20.0,200.0,0.6
ATR_8_PLUS,2021-05-21,2021-05-21 09:29:00,SHORT,-20.0,160.0,0.58
ATR_8_PLUS,2021-05-25,2021-05-25 09:26:00,SHORT,20.0,200.0,0.6
ATR_8_PLUS,2021-06-03,2021-06-03 09:01:00,LONG,20.0,200.0,0.6
ATR_8_PLUS,2021-06-08,2021-06-08 09:14:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2021-06-11,2021-06-11 09:03:00,SHORT,-20.0,240.0,0.62
ATR_8_PLUS,2021-06-17,2021-06-17 10:09:00,LONG,-20.0,240.0,0.62
ATR_8_PLUS,2021-06-18,2021-06-18 09:10:00,SHORT,20.0,240.0,0.62
ATR_8_PLUS,2021-06-21,2021-06-21 09:16:00,LONG,-20.0,200.0,0.6
ATR_8_PLUS,2021-06-23,2021-06-23 09:11:00,SHORT,-20.0,160.0,0.58
ATR_8_PLUS,2021-07-01,2021-07-01 09:55:00,SHORT,20.0,200.0,0.6
ATR_8_PLUS,2021-07-06,2021-07-06 10:00:00,SHORT,20.0,200.0,0.6
ATR_8_PLUS,2021-07-08,2021-07-08 09:01:00,SHORT,-20.0,160.0,0.58
ATR_8_PLUS,2021-07-15,2021-07-15 10:08:00,SHORT,20.0,160.0,0.58
ATR_8_PLUS,2021-07-16,2021-07-16 09:05:00,SHORT,20.0,200.0,0.6
ATR_8_PLUS,2021-07-19,2021-07-19 09:02:00,LONG,20.0,200.0,0.6
ATR_8_PLUS,2021-07-20,2021-07-20 09:12:00,LONG,20.0,200.0,0.6
ATR_8_PLUS,2021-07-27,2021-07-27 09:17:00,SHORT,20.0,200.0,0.6
ATR_8_PLUS,2021-07-28,2021-07-28 09:48:00,SHORT,-20.0,160.0,0.58
ATR_8_PLUS,2021-07-30,2021-07-30 09:01:00,SHORT,-20.0,160.0,0.58
ATR_8_PLUS,2021-08-02,2021-08-02 10:03:00,SHORT,20.0,160.0,0.58
ATR_8_PLUS,2021-08-03,2021-08-03 09:25:00,SHORT,-20.0,160.0,0.58
ATR_8_PLUS,2021-08-04,2021-08-04 09:05:00,LONG,-20.0,120.0,0.56
ATR_8_PLUS,2021-08-06,2021-08-06 09:11:00,SHORT,-20.0,120.0,0.56
ATR_8_PLUS,2021-08-09,2021-08-09 09:13:00,SHORT,-20.0,120.0,0.56
ATR_8_PLUS,2021-08-10,2021-08-10 09:13:00,SHORT,-20.0,120.0,0.56
