conditions,trades,expectancy_score,sequence_score,win_15m,win_30m,win_60m,avg_15m,avg_30m,avg_60m,med_30m,std_30m
above_vwap -> tight_spread -> displacement -> strong_body -> next_tight_spread,52,0.17264423076923077,2.002588757396449,0.36538461538461536,0.36538461538461536,0.28846153846153844,-5.908653846153846,0.9086538461538461,-13.807692307692308,1.125,87.80188858634423
back_inside_or -> above_vwap -> tight_spread -> displacement -> strong_body -> next_tight_spread,52,0.17264423076923077,2.002588757396449,0.36538461538461536,0.36538461538461536,0.28846153846153844,-5.908653846153846,0.9086538461538461,-13.807692307692308,1.125,87.80188858634423
above_vwap -> tight_spread -> green_bar -> strong_body -> two_bar_followthrough,52,0.15504807692307693,1.6586538461538458,0.4423076923076923,0.28846153846153844,0.25,7.5576923076923075,1.0336538461538463,-13.442307692307692,8.125,92.8893373443367
above_vwap -> green_bar -> strong_body -> next_tight_spread -> two_bar_followthrough,52,0.15504807692307693,1.6586538461538458,0.4423076923076923,0.28846153846153844,0.25,7.5576923076923075,1.0336538461538463,-13.442307692307692,8.125,92.8893373443367
back_inside_or -> above_vwap -> tight_spread -> green_bar -> strong_body -> two_bar_followthrough,52,0.15504807692307693,1.6586538461538458,0.4423076923076923,0.28846153846153844,0.25,7.5576923076923075,1.0336538461538463,-13.442307692307692,8.125,92.8893373443367
back_inside_or -> above_vwap -> green_bar -> strong_body -> next_tight_spread -> two_bar_followthrough,52,0.15504807692307693,1.6586538461538458,0.4423076923076923,0.28846153846153844,0.25,7.5576923076923075,1.0336538461538463,-13.442307692307692,8.125,92.8893373443367
above_vwap -> tight_spread -> green_bar -> strong_body -> next_tight_spread -> two_bar_followthrough,52,0.15504807692307693,1.6586538461538458,0.4423076923076923,0.28846153846153844,0.25,7.5576923076923075,1.0336538461538463,-13.442307692307692,8.125,92.8893373443367
large_or -> tight_spread -> displacement,62,0.14677419354838708,5.943808532778355,0.5483870967741935,0.45161290322580644,0.3870967741935484,16.919354838709676,0.5241935483870968,-15.108870967741936,6.625,198.8965446423101
back_inside_or -> large_or -> tight_spread -> displacement,62,0.14677419354838708,5.943808532778355,0.5483870967741935,0.45161290322580644,0.3870967741935484,16.919354838709676,0.5241935483870968,-15.108870967741936,6.625,198.8965446423101
large_or -> tight_spread -> displacement -> next_tight_spread,62,0.14677419354838708,5.943808532778355,0.5483870967741935,0.45161290322580644,0.3870967741935484,16.919354838709676,0.5241935483870968,-15.108870967741936,6.625,198.8965446423101
back_inside_or -> large_or -> tight_spread -> displacement -> next_tight_spread,62,0.14677419354838708,5.943808532778355,0.5483870967741935,0.45161290322580644,0.3870967741935484,16.919354838709676,0.5241935483870968,-15.108870967741936,6.625,198.8965446423101
above_vwap -> tight_spread -> green_bar -> strong_body -> next_green_bar -> two_bar_followthrough,37,0.11668918918918919,1.285609934258583,0.43243243243243246,0.2972972972972973,0.2702702702702703,5.662162162162162,1.0608108108108107,-14.777027027027026,9.5,104.07122970399698
above_vwap -> green_bar -> strong_body -> next_tight_spread -> next_green_bar -> two_bar_followthrough,37,0.11668918918918919,1.285609934258583,0.43243243243243246,0.2972972972972973,0.2702702702702703,5.662162162162162,1.0608108108108107,-14.777027027027026,9.5,104.07122970399698
large_or -> bull_quote_pressure -> next_green_bar,26,0.09951923076923076,2.6627218934911236,0.5769230769230769,0.5769230769230769,0.3076923076923077,19.221153846153847,0.6634615384615384,-43.93269230769231,50.25,135.52709954669015
back_inside_or -> below_vwap -> displacement -> next_tight_spread,68,0.0970220588235294,6.321799307958477,0.5294117647058824,0.4264705882352941,0.4117647058823529,24.66176470588235,0.33455882352941174,2.2941176470588234,21.0,195.57292705107432
large_or -> displacement -> green_bar -> strong_body -> next_green_bar,37,0.09121621621621621,2.169466764061359,0.4864864864864865,0.40540540540540543,0.2972972972972973,11.594594594594595,0.6081081081081081,-19.905405405405407,6.25,198.30144649606677
back_inside_or -> large_or -> displacement -> green_bar -> strong_body -> next_green_bar,37,0.09121621621621621,2.169466764061359,0.4864864864864865,0.40540540540540543,0.2972972972972973,11.594594594594595,0.6081081081081081,-19.905405405405407,6.25,198.30144649606677
back_inside_or -> below_vwap -> displacement -> green_bar -> strong_body -> next_tight_spread,55,0.07254545454545457,4.42909090909091,0.5272727272727272,0.38181818181818183,0.4,25.886363636363637,0.34545454545454546,2.6863636363636365,7.0,176.5485617468524
large_or -> tight_spread -> displacement -> green_bar -> strong_body -> next_green_bar,32,0.023359375,2.03125,0.5,0.40625,0.3125,2.1875,0.1796875,-23.015625,-0.75,196.7751831894816
back_inside_or -> displacement -> green_bar -> strong_body -> next_tight_spread,106,0.019811320754716984,6.454254182983269,0.46226415094339623,0.37735849056603776,0.3490566037735849,12.558962264150944,0.049528301886792456,-5.007075471698113,3.75,140.74464558795884
above_vwap -> displacement -> green_bar -> next_tight_spread,58,0.013275862068965515,2.4458977407847797,0.3793103448275862,0.3793103448275862,0.29310344827586204,-0.5086206896551724,0.0603448275862069,-16.887931034482758,1.0,101.3519392654204
back_inside_or -> above_vwap -> displacement -> green_bar -> next_tight_spread,58,0.013275862068965515,2.4458977407847797,0.3793103448275862,0.3793103448275862,0.29310344827586204,-0.5086206896551724,0.0603448275862069,-16.887931034482758,1.0,101.3519392654204
above_vwap -> tight_spread -> displacement,60,-0.0009166666666666665,2.31,0.35,0.36666666666666664,0.3,-4.325,-0.004166666666666667,-14.120833333333334,1.0,99.67086185382172
back_inside_or -> above_vwap -> tight_spread -> displacement,60,-0.0009166666666666665,2.31,0.35,0.36666666666666664,0.3,-4.325,-0.004166666666666667,-14.120833333333334,1.0,99.67086185382172
above_vwap -> tight_spread -> displacement -> next_tight_spread,60,-0.0009166666666666665,2.31,0.35,0.36666666666666664,0.3,-4.325,-0.004166666666666667,-14.120833333333334,1.0,99.67086185382172
back_inside_or -> above_vwap -> tight_spread -> displacement -> next_tight_spread,60,-0.0009166666666666665,2.31,0.35,0.36666666666666664,0.3,-4.325,-0.004166666666666667,-14.120833333333334,1.0,99.67086185382172
below_vwap -> bull_fvg -> strong_body,35,-0.03642857142857142,1.56734693877551,0.34285714285714286,0.2857142857142857,0.45714285714285713,-0.8714285714285714,-0.36428571428571427,-11.092857142857143,-11.25,105.24115064895464
back_inside_or -> below_vwap -> bull_fvg -> strong_body,35,-0.03642857142857142,1.56734693877551,0.34285714285714286,0.2857142857142857,0.45714285714285713,-0.8714285714285714,-0.36428571428571427,-11.092857142857143,-11.25,105.24115064895464
below_vwap -> bull_fvg -> green_bar -> strong_body,35,-0.03642857142857142,1.56734693877551,0.34285714285714286,0.2857142857142857,0.45714285714285713,-0.8714285714285714,-0.36428571428571427,-11.092857142857143,-11.25,105.24115064895464
back_inside_or -> below_vwap -> bull_fvg -> green_bar -> strong_body,35,-0.03642857142857142,1.56734693877551,0.34285714285714286,0.2857142857142857,0.45714285714285713,-0.8714285714285714,-0.36428571428571427,-11.092857142857143,-11.25,105.24115064895464
above_vwap -> displacement -> green_bar -> strong_body -> next_tight_spread,51,-0.05122549019607843,2.191464821222607,0.39215686274509803,0.37254901960784315,0.29411764705882354,-1.8137254901960784,-0.2696078431372549,-13.303921568627452,1.0,89.08349795468932
back_inside_or -> above_vwap -> displacement -> green_bar -> strong_body -> next_tight_spread,51,-0.05122549019607843,2.191464821222607,0.39215686274509803,0.37254901960784315,0.29411764705882354,-1.8137254901960784,-0.2696078431372549,-13.303921568627452,1.0,89.08349795468932
above_vwap -> displacement -> strong_body -> next_tight_spread,53,-0.06094339622641509,2.029191883232467,0.37735849056603776,0.3584905660377358,0.2830188679245283,-3.1320754716981134,-0.32075471698113206,-13.13679245283019,1.0,87.41295639419418
back_inside_or -> above_vwap -> displacement -> strong_body -> next_tight_spread,53,-0.06094339622641509,2.029191883232467,0.37735849056603776,0.3584905660377358,0.2830188679245283,-3.1320754716981134,-0.32075471698113206,-13.13679245283019,1.0,87.41295639419418
below_vwap -> bull_fvg -> green_bar -> next_green_bar,54,-0.0674074074074074,1.9156378600823045,0.35185185185185186,0.25925925925925924,0.3888888888888889,-0.6296296296296297,-0.48148148148148145,-13.717592592592593,-13.625,130.639364352857
below_vwap -> large_or -> displacement -> green_bar -> next_tight_spread,31,-0.08,4.661810613943809,0.6451612903225806,0.5161290322580645,0.45161290322580644,42.70161290322581,-0.5,-1.9193548387096775,45.25,268.6538510177486
back_inside_or -> below_vwap -> large_or -> displacement -> green_bar -> next_tight_spread,31,-0.08,4.661810613943809,0.6451612903225806,0.5161290322580645,0.45161290322580644,42.70161290322581,-0.5,-1.9193548387096775,45.25,268.6538510177486
back_inside_or -> below_vwap -> bull_fvg -> green_bar -> next_green_bar,53,-0.09443396226415095,1.9886080455678177,0.3584905660377358,0.2641509433962264,0.39622641509433965,-1.0047169811320755,-0.6745283018867925,-14.25943396226415,-14.0,131.8817541553802
below_vwap -> red_bar -> next_displacement -> next_green_bar,26,-0.0951923076923077,2.0710059171597637,0.5384615384615384,0.38461538461538464,0.38461538461538464,-5.3173076923076925,-0.9519230769230769,35.78846153846154,14.5,204.57713727627007
below_vwap -> tight_spread -> red_bar -> next_displacement -> next_green_bar,26,-0.0951923076923077,2.0710059171597637,0.5384615384615384,0.38461538461538464,0.38461538461538464,-5.3173076923076925,-0.9519230769230769,35.78846153846154,14.5,204.57713727627007
below_vwap -> tight_spread -> bull_fvg -> green_bar -> next_green_bar -> two_bar_followthrough,25,-0.10679999999999999,0.7392000000000001,0.28,0.24,0.44,-0.21,-1.78,0.05,3.0,125.60898156581001
above_vwap -> tight_spread -> displacement -> green_bar -> two_bar_followthrough,25,-0.11000000000000001,1.2320000000000002,0.44,0.4,0.28,-8.94,-1.1,-29.79,-5.5,113.1838014764775
above_vwap -> displacement -> green_bar -> next_tight_spread -> two_bar_followthrough,25,-0.11000000000000001,1.2320000000000002,0.44,0.4,0.28,-8.94,-1.1,-29.79,-5.5,113.1838014764775
back_inside_or -> above_vwap -> tight_spread -> displacement -> green_bar -> two_bar_followthrough,25,-0.11000000000000001,1.2320000000000002,0.44,0.4,0.28,-8.94,-1.1,-29.79,-5.5,113.1838014764775
back_inside_or -> above_vwap -> displacement -> green_bar -> next_tight_spread -> two_bar_followthrough,25,-0.11000000000000001,1.2320000000000002,0.44,0.4,0.28,-8.94,-1.1,-29.79,-5.5,113.1838014764775
above_vwap -> tight_spread -> displacement -> green_bar -> next_tight_spread -> two_bar_followthrough,25,-0.11000000000000001,1.2320000000000002,0.44,0.4,0.28,-8.94,-1.1,-29.79,-5.5,113.1838014764775
below_vwap -> tight_spread -> bull_fvg -> next_green_bar -> two_bar_followthrough,26,-0.1430769230769231,0.6834319526627218,0.2692307692307692,0.23076923076923078,0.4230769230769231,0.36538461538461536,-2.3846153846153846,-0.5096153846153846,2.125,123.10977277960573
above_vwap -> tight_spread -> next_displacement -> next_green_bar,43,-0.15872093023255815,1.7036235803136832,0.3488372093023256,0.3488372093023256,0.32558139534883723,-8.813953488372093,-1.058139534883721,4.122093023255814,19.0,119.38484236674456
above_vwap -> next_tight_spread -> next_displacement -> next_green_bar,43,-0.15872093023255815,1.7036235803136832,0.3488372093023256,0.3488372093023256,0.32558139534883723,-8.813953488372093,-1.058139534883721,4.122093023255814,19.0,119.38484236674456
back_inside_or -> above_vwap -> tight_spread -> next_displacement -> next_green_bar,43,-0.15872093023255815,1.7036235803136832,0.3488372093023256,0.3488372093023256,0.32558139534883723,-8.813953488372093,-1.058139534883721,4.122093023255814,19.0,119.38484236674456
back_inside_or -> above_vwap -> next_tight_spread -> next_displacement -> next_green_bar,43,-0.15872093023255815,1.7036235803136832,0.3488372093023256,0.3488372093023256,0.32558139534883723,-8.813953488372093,-1.058139534883721,4.122093023255814,19.0,119.38484236674456
above_vwap -> tight_spread -> next_tight_spread -> next_displacement -> next_green_bar,43,-0.15872093023255815,1.7036235803136832,0.3488372093023256,0.3488372093023256,0.32558139534883723,-8.813953488372093,-1.058139534883721,4.122093023255814,19.0,119.38484236674456
back_inside_or -> above_vwap -> tight_spread -> next_tight_spread -> next_displacement -> next_green_bar,43,-0.15872093023255815,1.7036235803136832,0.3488372093023256,0.3488372093023256,0.32558139534883723,-8.813953488372093,-1.058139534883721,4.122093023255814,19.0,119.38484236674456
back_inside_or -> displacement -> next_tight_spread,129,-0.1650581395348837,8.176672074995494,0.4496124031007752,0.3953488372093023,0.35658914728682173,12.083333333333334,-0.3236434108527132,-5.189922480620155,7.0,156.94625623689817
back_inside_or -> tight_spread -> green_bar -> next_tight_spread -> next_green_bar,592,-0.16586570945945947,31.05802593133674,0.38513513513513514,0.36655405405405406,0.3716216216216216,0.09966216216216216,-0.07643581081081081,0.6528716216216216,8.5,197.1185862932077
back_inside_or -> below_vwap -> tight_spread -> bull_fvg -> next_green_bar -> two_bar_followthrough,25,-0.1722,0.7392000000000001,0.28,0.24,0.44,-0.39,-2.87,-1.13,1.25,125.62299169207309
back_inside_or -> displacement -> strong_body -> next_green_bar,80,-0.188125,3.57,0.425,0.35,0.3,7.8375,-0.671875,-8.121875,-0.5,149.95562948050855
back_inside_or -> above_vwap -> next_displacement,49,-0.20122448979591837,1.699291961682632,0.30612244897959184,0.3469387755102041,0.32653061224489793,-11.183673469387756,-1.183673469387755,5.86734693877551,14.75,113.55550881422629
large_or -> displacement -> green_bar -> strong_body -> next_tight_spread -> next_green_bar,33,-0.23045454545454547,2.0293847566574836,0.5151515151515151,0.3939393939393939,0.30303030303030304,6.401515151515151,-1.7727272727272727,-21.65909090909091,-7.75,194.00064798978002
above_vwap -> displacement -> next_tight_spread,61,-0.2326229508196721,2.3413061005106157,0.36065573770491804,0.36065573770491804,0.29508196721311475,-1.9385245901639345,-1.0573770491803278,-13.532786885245901,1.0,99.17849432381395
back_inside_or -> above_vwap -> displacement -> next_tight_spread,61,-0.2326229508196721,2.3413061005106157,0.36065573770491804,0.36065573770491804,0.29508196721311475,-1.9385245901639345,-1.0573770491803278,-13.532786885245901,1.0,99.17849432381395
below_vwap -> displacement -> green_bar -> strong_body -> next_tight_spread,56,-0.24000000000000002,4.27232142857143,0.5178571428571429,0.375,0.39285714285714285,23.982142857142858,-1.1428571428571428,1.2276785714285714,6.625,175.29039449609726
back_inside_or -> tight_spread -> displacement -> strong_body -> next_green_bar,75,-0.24439999999999998,3.401955555555556,0.4266666666666667,0.3466666666666667,0.30666666666666664,3.5733333333333333,-0.94,-8.663333333333334,-2.0,145.24423652332388
back_inside_or -> tight_spread -> displacement -> strong_body -> next_tight_spread -> next_green_bar,75,-0.24439999999999998,3.401955555555556,0.4266666666666667,0.3466666666666667,0.30666666666666664,3.5733333333333333,-0.94,-8.663333333333334,-2.0,145.24423652332388
above_vwap -> tight_spread -> red_bar -> two_bar_followthrough,28,-0.2641964285714286,1.3469387755102038,0.42857142857142855,0.39285714285714285,0.2857142857142857,18.285714285714285,-2.4017857142857144,6.25,16.375,116.46528928313462
above_vwap -> red_bar -> next_tight_spread -> two_bar_followthrough,28,-0.2641964285714286,1.3469387755102038,0.42857142857142855,0.39285714285714285,0.2857142857142857,18.285714285714285,-2.4017857142857144,6.25,16.375,116.46528928313462
