date,entry_time,entry,stop,target,exit_price,outcome,risk_points,pnl_points,rr,mfe,mae
2025-12-05,2025-12-05 10:24:00,25711.0,25735.25,25662.5,25735.25,loss,24.25,-24.25,-1.0,7.0,-25.75
2025-12-05,2025-12-05 10:29:00,25699.0,25724.25,25648.5,25724.25,loss,25.25,-25.25,-1.0,47.75,-32.0
2025-12-05,2025-12-05 10:32:00,25661.75,25691.75,25601.75,25691.75,loss,30.0,-30.0,-1.0,10.5,-31.25
2025-12-05,2025-12-05 11:00:00,25729.5,25762.25,25664.0,25744.0,loss,32.75,-14.5,-0.44,64.75,-17.75
2025-12-08,2025-12-08 08:42:00,25792.5,25814.75,25748.0,25814.75,loss,22.25,-22.25,-1.0,21.0,-23.0
2025-12-08,2025-12-08 08:48:00,25782.25,25804.5,25737.75,25737.75,win,22.25,44.5,2.0,60.75,-3.75
2025-12-08,2025-12-08 08:49:00,25741.5,25787.0,25650.5,25650.5,win,45.5,91.0,2.0,91.75,-39.5
2025-12-09,2025-12-09 09:09:00,25620.5,25641.0,25579.5,25641.0,loss,20.5,-20.5,-1.0,2.0,-24.5
2025-12-17,2025-12-17 08:35:00,25401.0,25422.25,25358.5,25358.5,win,21.25,42.5,2.0,69.25,-5.75
2025-12-17,2025-12-17 08:36:00,25379.0,25407.75,25321.5,25321.5,win,28.75,57.5,2.0,69.25,-1.75
2025-12-17,2025-12-17 08:37:00,25346.75,25381.75,25276.75,25276.75,win,35.0,70.0,2.0,101.25,-21.75
2025-12-17,2025-12-17 08:40:00,25337.0,25364.5,25282.0,25282.0,win,27.5,55.0,2.0,91.5,-16.5
2025-12-17,2025-12-17 08:42:00,25309.75,25354.5,25220.25,25220.25,win,44.75,89.5,2.0,114.0,-39.25
2025-12-22,2025-12-22 08:35:00,25706.25,25728.5,25661.75,25728.5,loss,22.25,-22.25,-1.0,34.0,-27.0
2025-12-22,2025-12-22 09:11:00,25692.5,25711.0,25655.5,25711.0,loss,18.5,-18.5,-1.0,18.0,-22.5
2025-12-22,2025-12-22 09:23:00,25693.25,25706.25,25667.25,25706.25,loss,13.0,-13.0,-1.0,9.75,-16.75
2025-12-22,2025-12-22 09:27:00,25697.5,25710.75,25671.0,25671.0,win,13.25,26.5,2.0,29.5,-3.25
2025-12-22,2025-12-22 09:36:00,25660.5,25675.5,25630.5,25630.5,win,15.0,30.0,2.0,32.5,-2.0
2025-12-22,2025-12-22 10:35:00,25694.5,25703.0,25677.5,25703.0,loss,8.5,-8.5,-1.0,1.0,-10.5
2025-12-22,2025-12-22 10:39:00,25696.5,25704.5,25680.5,25704.5,loss,8.0,-8.0,-1.0,1.5,-9.5
2025-12-22,2025-12-22 10:45:00,25690.5,25700.25,25671.0,25700.25,loss,9.75,-9.75,-1.0,1.0,-11.0
2025-12-23,2025-12-23 08:57:00,25683.0,25703.75,25641.5,25641.5,win,20.75,41.5,2.0,54.75,-16.25
2025-12-23,2025-12-23 08:59:00,25679.75,25700.25,25638.75,25638.75,win,20.5,41.0,2.0,51.5,-15.0
2025-12-23,2025-12-23 09:02:00,25663.75,25684.5,25622.25,25684.5,loss,20.75,-20.75,-1.0,35.5,-22.75
2025-12-23,2025-12-23 09:03:00,25648.75,25667.5,25611.25,25667.5,loss,18.75,-18.75,-1.0,20.5,-22.5
2025-12-23,2025-12-23 09:26:00,25669.5,25688.75,25631.0,25688.75,loss,19.25,-19.25,-1.0,10.0,-21.75
2025-12-23,2025-12-23 09:29:00,25670.0,25684.25,25641.5,25684.25,loss,14.25,-14.25,-1.0,10.5,-21.25
2025-12-26,2025-12-26 08:31:00,25876.5,25911.25,25807.0,25911.25,loss,34.75,-34.75,-1.0,12.0,-43.75
2025-12-26,2025-12-26 08:51:00,25896.25,25916.75,25855.25,25855.25,win,20.5,41.0,2.0,51.75,-15.25
2025-12-26,2025-12-26 08:52:00,25881.75,25900.75,25843.75,25900.75,loss,19.0,-19.0,-1.0,5.0,-29.75
2025-12-26,2025-12-26 08:55:00,25886.0,25902.75,25852.5,25852.5,win,16.75,33.5,2.0,41.5,-5.75
2025-12-26,2025-12-26 09:02:00,25851.0,25874.0,25805.0,25874.0,loss,23.0,-23.0,-1.0,16.75,-30.5
2025-12-26,2025-12-26 10:12:00,25882.5,25895.25,25857.0,25857.0,win,12.75,25.5,2.0,25.5,-1.75
2025-12-26,2025-12-26 10:13:00,25875.0,25885.25,25854.5,25885.25,loss,10.25,-10.25,-1.0,18.0,-11.0
2025-12-26,2025-12-26 10:15:00,25861.75,25873.0,25839.25,25873.0,loss,11.25,-11.25,-1.0,4.75,-12.0
2025-12-29,2025-12-29 08:46:00,25747.25,25794.5,25652.75,25702.25,win,47.25,45.0,0.95,85.5,-29.25
2025-12-29,2025-12-29 08:52:00,25715.75,25742.5,25662.25,25742.5,loss,26.75,-26.75,-1.0,4.75,-38.25
2025-12-30,2025-12-30 09:10:00,25721.0,25732.5,25698.0,25698.0,win,11.5,23.0,2.0,27.5,-1.25
2025-12-31,2025-12-31 08:38:00,25623.25,25639.0,25591.75,25591.75,win,15.75,31.5,2.0,34.5,-15.0
2026-01-02,2026-01-02 08:36:00,25656.0,25699.5,25569.0,25699.5,loss,43.5,-43.5,-1.0,5.25,-48.25
2026-01-02,2026-01-02 08:40:00,25651.25,25685.25,25583.25,25685.25,loss,34.0,-34.0,-1.0,13.0,-41.5
2026-01-02,2026-01-02 09:12:00,25656.5,25690.5,25588.5,25588.5,win,34.0,68.0,2.0,74.75,-10.75
2026-01-02,2026-01-02 09:13:00,25626.5,25668.25,25543.0,25543.0,win,41.75,83.5,2.0,97.0,-10.25
2026-01-02,2026-01-02 09:15:00,25603.75,25628.5,25554.25,25554.25,win,24.75,49.5,2.0,51.0,-2.75
2026-01-02,2026-01-02 09:18:00,25564.5,25607.5,25478.5,25478.5,win,43.0,86.0,2.0,107.25,-14.25
2026-01-06,2026-01-06 10:07:00,25650.5,25676.5,25598.5,25676.5,loss,26.0,-26.0,-1.0,11.25,-32.75
2026-01-07,2026-01-07 08:31:00,25777.25,25811.75,25708.25,25811.75,loss,34.5,-34.5,-1.0,6.25,-38.75
2026-01-09,2026-01-09 08:31:00,25682.0,25716.75,25612.5,25716.75,loss,34.75,-34.75,-1.0,33.5,-49.0
2026-01-09,2026-01-09 08:32:00,25668.75,25688.0,25630.25,25688.0,loss,19.25,-19.25,-1.0,20.25,-26.0
2026-01-09,2026-01-09 08:49:00,25688.0,25765.75,25532.5,25765.75,loss,77.75,-77.75,-1.0,72.5,-82.0
2026-01-09,2026-01-09 09:07:00,25672.5,25711.75,25594.0,25711.75,loss,39.25,-39.25,-1.0,57.0,-53.75
2026-01-09,2026-01-09 09:09:00,25638.25,25675.0,25564.75,25675.0,loss,36.75,-36.75,-1.0,10.25,-47.75
2026-01-13,2026-01-13 08:52:00,25944.0,25979.75,25872.5,25979.75,loss,35.75,-35.75,-1.0,2.25,-48.0
2026-01-13,2026-01-13 09:03:00,25905.75,25954.25,25808.75,25954.25,loss,48.5,-48.5,-1.0,13.0,-52.0
2026-01-16,2026-01-16 08:45:00,25820.75,25844.25,25773.75,25773.75,win,23.5,47.0,2.0,56.25,-23.25
2026-01-16,2026-01-16 08:54:00,25794.5,25813.75,25756.0,25756.0,win,19.25,38.5,2.0,43.25,-8.75
2026-01-16,2026-01-16 08:56:00,25766.75,25788.25,25723.75,25723.75,win,21.5,43.0,2.0,49.25,-7.5
2026-01-16,2026-01-16 08:57:00,25752.75,25775.25,25707.75,25707.75,win,22.5,45.0,2.0,47.75,-12.75
2026-01-20,2026-01-20 08:41:00,25251.5,25305.0,25144.5,25305.0,loss,53.5,-53.5,-1.0,6.75,-59.25
2026-01-20,2026-01-20 09:09:00,25270.0,25299.75,25210.5,25299.75,loss,29.75,-29.75,-1.0,9.75,-30.0
2026-01-20,2026-01-20 09:19:00,25262.0,25304.25,25177.5,25304.25,loss,42.25,-42.25,-1.0,7.25,-70.0
2026-01-21,2026-01-21 10:56:00,25242.25,25272.0,25182.75,25182.75,win,29.75,59.5,2.0,75.5,-20.5
2026-01-22,2026-01-22 08:47:00,25612.0,25639.75,25556.5,25556.5,win,27.75,55.5,2.0,56.0,-10.5
2026-01-22,2026-01-22 08:49:00,25576.25,25605.75,25517.25,25605.75,loss,29.5,-29.5,-1.0,22.0,-35.5
2026-01-22,2026-01-22 08:56:00,25588.0,25630.75,25502.5,25630.75,loss,42.75,-42.75,-1.0,51.25,-45.5
2026-01-22,2026-01-22 09:01:00,25559.75,25586.0,25507.25,25586.0,loss,26.25,-26.25,-1.0,23.0,-31.25
