signal_id,ts,open,high,low,close,volume,trade_date,year,hour,minute,bias15,prev_close,prev_volume,in_orb,after_orb,orb_high,orb_low,orb_break_up_bar,orb_break_down_bar,orb_broke_up,orb_broke_down,bar_range,body_signed,body_abs,body_pct,bear_move,bull_move,vol_spike,long_signal,short_signal,direction,side,long_entry_382,long_entry_50,short_entry_382,short_entry_50,entry_382,entry_50,stop,risk_382,risk_50
431,2025-04-09T08:50:00.000000,17375.0,17392.0,17247.75,17273.75,9571.0,2025-04-09,2025,8,50,-1,17376.0,7804.0,false,true,17553.25,17397.5,false,true,false,true,144.25,-101.25,101.25,70.19064124783363,101.25,-101.25,true,false,true,-1,SHORT,17302.8535,17319.875,17336.8965,17319.875,17336.8965,17319.875,17553.25,216.35350000000108,233.375
432,2025-04-09T11:00:00.000000,17531.5,17708.75,17527.25,17693.5,9622.0,2025-04-09,2025,11,0,1,17530.25,4464.0,false,true,17553.25,17397.5,true,false,true,true,181.5,162.0,162.0,89.25619834710744,-162.0,162.0,true,true,false,1,LONG,17596.583,17618.0,17639.417,17618.0,17596.583,17618.0,17397.5,199.08299999999872,220.5
435,2025-04-09T13:00:00.000000,18776.75,18891.0,18719.25,18885.0,10620.0,2025-04-09,2025,13,0,1,18775.25,7616.0,false,true,17553.25,17397.5,true,false,true,true,171.75,108.25,108.25,63.02765647743813,-108.25,108.25,true,true,false,1,LONG,18784.8585,18805.125,18825.3915,18805.125,18784.8585,18805.125,17397.5,1387.3584999999985,1407.625
436,2025-04-09T13:10:00.000000,18913.25,19037.0,18909.0,19030.75,8145.0,2025-04-09,2025,13,10,1,18911.5,7247.0,false,true,17553.25,17397.5,true,false,true,true,128.0,117.5,117.5,91.796875,-117.5,117.5,true,true,false,1,LONG,18957.896,18973.0,18988.104,18973.0,18957.896,18973.0,17397.5,1560.3960000000006,1575.5
437,2025-04-09T13:20:00.000000,19077.75,19170.0,19067.25,19150.75,8665.0,2025-04-09,2025,13,20,1,19078.5,6988.0,false,true,17553.25,17397.5,true,false,true,true,102.75,73.0,73.0,71.04622871046229,-73.0,73.0,true,true,false,1,LONG,19106.5005,19118.625,19130.7495,19118.625,19106.5005,19118.625,17397.5,1709.0004999999983,1721.125
438,2025-04-09T13:30:00.000000,19149.75,19271.0,19147.5,19233.0,10269.0,2025-04-09,2025,13,30,1,19149.25,8053.0,false,true,17553.25,17397.5,true,false,true,true,123.5,83.25,83.25,67.4089068825911,-83.25,83.25,true,true,false,1,LONG,19194.677,19209.25,19223.823,19209.25,19194.677,19209.25,17397.5,1797.1769999999997,1811.75
439,2025-04-09T13:50:00.000000,19256.25,19374.75,19256.25,19330.0,14873.0,2025-04-09,2025,13,50,1,19256.25,7278.0,false,true,17553.25,17397.5,true,false,true,true,118.5,73.75,73.75,62.236286919831215,-73.75,73.75,true,true,false,1,LONG,19301.517,19315.5,19329.483,19315.5,19301.517,19315.5,17397.5,1904.0169999999998,1918.0
440,2025-04-10T10:00:00.000000,18278.25,18335.25,18189.0,18190.5,12171.0,2025-04-10,2025,10,0,-1,18277.25,9517.0,false,true,18801.0,18643.75,false,true,false,true,146.25,-87.75,87.75,60.0,87.75,-87.75,true,false,true,-1,SHORT,18244.8675,18262.125,18279.3825,18262.125,18279.3825,18262.125,18801.0,521.6175000000003,538.875
441,2025-04-10T10:15:00.000000,18179.25,18187.0,18072.0,18109.0,11375.0,2025-04-10,2025,10,15,-1,18182.25,10001.0,false,true,18801.0,18643.75,false,true,false,true,115.0,-70.25,70.25,61.08695652173913,70.25,-70.25,true,false,true,-1,SHORT,18115.93,18129.5,18143.07,18129.5,18143.07,18129.5,18801.0,657.9300000000003,671.5
442,2025-04-10T11:10:00.000000,18230.0,18244.25,18088.5,18120.0,9420.0,2025-04-10,2025,11,10,-1,18230.0,9226.0,false,true,18801.0,18643.75,false,true,false,true,155.75,-110.0,110.0,70.62600321027287,110.0,-110.0,true,false,true,-1,SHORT,18147.9965,18166.375,18184.7535,18166.375,18184.7535,18166.375,18801.0,616.2465000000011,634.625
443,2025-04-10T12:05:00.000000,18569.5,18594.0,18375.0,18392.5,10658.0,2025-04-10,2025,12,5,-1,18569.75,9371.0,false,true,18801.0,18643.75,false,true,false,true,219.0,-177.0,177.0,80.82191780821918,177.0,-177.0,true,false,true,-1,SHORT,18458.658,18484.5,18510.342,18484.5,18510.342,18484.5,18801.0,290.65799999999945,316.5
444,2025-04-10T12:45:00.000000,18654.25,18659.0,18509.25,18550.25,7269.0,2025-04-10,2025,12,45,-1,18655.5,5355.0,false,true,18801.0,18643.75,false,true,false,true,149.75,-104.0,104.0,69.44908180300501,104.0,-104.0,true,false,true,-1,SHORT,18566.4545,18584.125,18601.7955,18584.125,18601.7955,18584.125,18801.0,199.20449999999983,216.875
445,2025-04-10T13:25:00.000000,18503.25,18562.75,18382.25,18386.5,7236.0,2025-04-10,2025,13,25,-1,18504.0,6537.0,false,true,18801.0,18643.75,false,true,false,true,180.5,-116.75,116.75,64.6814404432133,116.75,-116.75,true,false,true,-1,SHORT,18451.201,18472.5,18493.799,18472.5,18493.799,18472.5,18801.0,307.20100000000093,328.5
446,2025-04-10T13:40:00.000000,18376.75,18403.75,18240.75,18265.25,10485.0,2025-04-10,2025,13,40,-1,18375.5,7226.0,false,true,18801.0,18643.75,false,true,false,true,163.0,-111.5,111.5,68.40490797546013,111.5,-111.5,true,false,true,-1,SHORT,18303.016,18322.25,18341.484,18322.25,18341.484,18322.25,18801.0,459.5159999999996,478.75
447,2025-04-11T09:25:00.000000,18348.5,18435.0,18343.75,18416.5,5173.0,2025-04-11,2025,9,25,1,18349.0,4592.0,false,true,18505.75,18270.0,false,false,true,false,91.25,68.0,68.0,74.52054794520548,-68.0,68.0,true,true,false,1,LONG,18378.6075,18389.375,18400.1425,18389.375,18378.6075,18389.375,18270.0,108.60749999999825,119.375
448,2025-04-11T09:35:00.000000,18444.25,18540.75,18419.25,18540.25,5544.0,2025-04-11,2025,9,35,1,18441.75,4783.0,false,true,18505.75,18270.0,true,false,true,false,121.5,96.0,96.0,79.01234567901234,-96.0,96.0,true,true,false,1,LONG,18465.663,18480.0,18494.337,18480.0,18465.663,18480.0,18270.0,195.66300000000047,210.0
449,2025-04-11T10:30:00.000000,18569.25,18687.0,18569.25,18665.0,5630.0,2025-04-11,2025,10,30,1,18568.0,4389.0,false,true,18505.75,18270.0,true,false,true,false,117.75,95.75,95.75,81.31634819532908,-95.75,95.75,true,true,false,1,LONG,18614.2305,18628.125,18642.0195,18628.125,18614.2305,18628.125,18270.0,344.2305000000015,358.125
450,2025-04-11T11:35:00.000000,18641.25,18749.5,18610.5,18738.0,5281.0,2025-04-11,2025,11,35,1,18641.5,4947.0,false,true,18505.75,18270.0,true,false,true,false,139.0,96.75,96.75,69.60431654676259,-96.75,96.75,true,true,false,1,LONG,18663.598,18680.0,18696.402,18680.0,18663.598,18680.0,18270.0,393.5980000000018,410.0
451,2025-04-11T11:40:00.000000,18736.75,18850.75,18730.0,18823.75,10119.0,2025-04-11,2025,11,40,1,18738.0,5281.0,false,true,18505.75,18270.0,true,false,true,false,120.75,87.0,87.0,72.04968944099379,-87.0,87.0,true,true,false,1,LONG,18776.1265,18790.375,18804.6235,18790.375,18776.1265,18790.375,18270.0,506.1264999999985,520.375
452,2025-04-14T09:25:00.000000,19023.0,19026.75,18941.25,18945.5,7254.0,2025-04-14,2025,9,25,-1,19024.0,3998.0,false,true,19177.5,19114.0,false,true,true,true,85.5,-77.5,77.5,90.64327485380117,77.5,-77.5,true,false,true,-1,SHORT,18973.911,18984.0,18994.089,18984.0,18994.089,18984.0,19177.5,183.41100000000006,193.5
453,2025-04-14T09:45:00.000000,18927.0,18929.5,18817.0,18823.75,7773.0,2025-04-14,2025,9,45,-1,18927.5,6368.0,false,true,19177.5,19114.0,false,true,true,true,112.5,-103.25,103.25,91.77777777777779,103.25,-103.25,true,false,true,-1,SHORT,18859.975,18873.25,18886.525,18873.25,18886.525,18873.25,19177.5,290.97499999999854,304.25
454,2025-04-16T09:20:00.000000,18615.75,18709.0,18605.0,18704.5,7691.0,2025-04-16,2025,9,20,1,18615.0,3964.0,false,true,18669.5,18595.5,true,false,true,false,104.0,88.75,88.75,85.33653846153845,-88.75,88.75,true,true,false,1,LONG,18644.728,18657.0,18669.272,18657.0,18644.728,18657.0,18595.5,49.227999999999156,61.5
455,2025-04-16T11:30:00.000000,18592.0,18595.75,18460.75,18469.25,11045.0,2025-04-16,2025,11,30,-1,18591.0,2813.0,false,true,18669.5,18595.5,false,true,true,true,135.0,-122.75,122.75,90.92592592592592,122.75,-122.75,true,false,true,-1,SHORT,18512.32,18528.25,18544.18,18528.25,18544.18,18528.25,18669.5,125.31999999999971,141.25
457,2025-04-17T09:05:00.000000,18315.25,18419.0,18310.0,18384.25,10990.0,2025-04-17,2025,9,5,1,18315.0,5543.0,false,true,18356.0,18261.5,true,false,true,false,109.0,69.0,69.0,63.30275229357798,-69.0,69.0,true,true,false,1,LONG,18351.638,18364.5,18377.362,18364.5,18351.638,18364.5,18261.5,90.13799999999901,103.0
458,2025-04-17T10:05:00.000000,18327.25,18431.0,18317.0,18410.0,12356.0,2025-04-17,2025,10,5,1,18327.5,6757.0,false,true,18356.0,18261.5,true,false,true,false,114.0,82.75,82.75,72.58771929824562,-82.75,82.75,true,true,false,1,LONG,18360.548,18374.0,18387.452,18374.0,18360.548,18374.0,18261.5,99.04799999999886,112.5
459,2025-04-22T13:40:00.000000,18244.75,18338.5,18240.5,18324.5,6303.0,2025-04-22,2025,13,40,1,18244.5,3874.0,false,true,18319.25,18244.0,true,false,true,true,98.0,79.75,79.75,81.37755102040816,-79.75,79.75,true,true,false,1,LONG,18277.936,18289.5,18301.064,18289.5,18277.936,18289.5,18244.0,33.93600000000151,45.5
460,2025-04-23T09:45:00.000000,18888.5,18907.5,18815.0,18815.25,9242.0,2025-04-23,2025,9,45,-1,18889.25,6835.0,false,true,19165.5,19085.75,false,true,false,true,92.5,-73.25,73.25,79.1891891891892,73.25,-73.25,true,false,true,-1,SHORT,18850.335,18861.25,18872.165,18861.25,18872.165,18861.25,19165.5,293.3349999999991,304.25
461,2025-04-30T13:50:00.000000,19576.75,19679.25,19571.5,19658.25,18069.0,2025-04-30,2025,13,50,1,19577.25,7792.0,false,true,19355.0,19275.75,true,false,true,false,107.75,81.5,81.5,75.63805104408353,-81.5,81.5,true,true,false,1,LONG,19612.6605,19625.375,19638.0895,19625.375,19612.6605,19625.375,19275.75,336.9105000000018,349.625
462,2025-05-01T13:55:00.000000,19945.25,19953.0,19857.75,19877.75,19438.0,2025-05-01,2025,13,55,-1,19945.5,11631.0,false,true,20046.75,19975.5,false,true,true,true,95.25,-67.5,67.5,70.86614173228347,67.5,-67.5,true,false,true,-1,SHORT,19894.1355,19905.375,19916.6145,19905.375,19916.6145,19905.375,20046.75,130.13550000000032,141.375
463,2025-05-06T10:10:00.000000,19887.0,20026.25,19885.25,20005.75,13882.0,2025-05-06,2025,10,10,1,19886.75,2993.0,false,true,19923.0,19881.25,true,false,true,false,141.0,118.75,118.75,84.21985815602837,-118.75,118.75,true,true,false,1,LONG,19939.112,19955.75,19972.388,19955.75,19939.112,19955.75,19881.25,57.86200000000099,74.5
464,2025-05-07T08:50:00.000000,19919.0,19926.0,19841.75,19848.75,9911.0,2025-05-07,2025,8,50,-1,19919.0,4985.0,false,true,19977.25,19950.25,false,true,false,true,84.25,-70.25,70.25,83.38278931750742,70.25,-70.25,true,false,true,-1,SHORT,19873.9335,19883.875,19893.8165,19883.875,19893.8165,19883.875,19977.25,83.43349999999919,93.375
465,2025-05-07T12:05:00.000000,19824.25,19828.0,19686.0,19704.5,13457.0,2025-05-07,2025,12,5,-1,19825.5,5038.0,false,true,19977.25,19950.25,false,true,false,true,142.0,-119.75,119.75,84.33098591549296,119.75,-119.75,true,false,true,-1,SHORT,19740.244,19757.0,19773.756,19757.0,19773.756,19757.0,19977.25,203.49399999999878,220.25
467,2025-05-08T09:40:00.000000,20217.5,20305.25,20216.75,20292.25,15046.0,2025-05-08,2025,9,40,1,20217.25,6611.0,false,true,20117.75,20037.75,true,false,true,true,88.5,74.75,74.75,84.4632768361582,-74.75,74.75,true,true,false,1,LONG,20250.557,20261.0,20271.443,20261.0,20250.557,20261.0,20037.75,212.8070000000007,223.25
468,2025-05-21T11:20:00.000000,21376.25,21379.25,21262.25,21271.5,16238.0,2025-05-21,2025,11,20,-1,21376.75,14027.0,false,true,21417.0,21372.0,false,true,true,true,117.0,-104.75,104.75,89.52991452991454,104.75,-104.75,true,false,true,-1,SHORT,21306.944,21320.75,21334.556,21320.75,21334.556,21320.75,21417.0,82.4439999999995,96.25
469,2025-05-21T11:25:00.000000,21271.25,21279.0,21194.75,21203.5,16553.0,2025-05-21,2025,11,25,-1,21271.5,16238.0,false,true,21417.0,21372.0,false,true,true,true,84.25,-67.75,67.75,80.41543026706232,67.75,-67.75,true,false,true,-1,SHORT,21226.9335,21236.875,21246.8165,21236.875,21246.8165,21236.875,21417.0,170.18349999999919,180.125
470,2025-05-21T13:05:00.000000,21182.5,21197.75,21111.0,21113.75,7381.0,2025-05-21,2025,13,5,-1,21183.25,5203.0,false,true,21417.0,21372.0,false,true,true,true,86.75,-68.75,68.75,79.2507204610951,68.75,-68.75,true,false,true,-1,SHORT,21144.1385,21154.375,21164.6115,21154.375,21164.6115,21154.375,21417.0,252.38850000000093,262.625
471,2025-05-29T09:55:00.000000,21442.0,21443.25,21325.5,21348.75,9562.0,2025-05-29,2025,9,55,-1,21441.75,4119.0,false,true,21475.0,21430.0,false,true,true,true,117.75,-93.25,93.25,79.19320594479831,93.25,-93.25,true,false,true,-1,SHORT,21370.4805,21384.375,21398.2695,21384.375,21398.2695,21384.375,21475.0,76.73050000000148,90.625
472,2025-05-30T10:25:00.000000,21255.25,21262.0,21159.0,21175.5,13160.0,2025-05-30,2025,10,25,-1,21255.25,5190.0,false,true,21399.5,21359.25,false,true,false,true,103.0,-79.75,79.75,77.42718446601941,79.75,-79.75,true,false,true,-1,SHORT,21198.346,21210.5,21222.654,21210.5,21222.654,21210.5,21399.5,176.84600000000137,189.0
473,2025-06-10T09:30:00.000000,21857.75,21857.75,21742.75,21778.0,16248.0,2025-06-10,2025,9,30,-1,21857.25,3075.0,false,true,21886.0,21860.25,false,true,false,true,115.0,-79.75,79.75,69.34782608695652,79.75,-79.75,true,false,true,-1,SHORT,21786.68,21800.25,21813.82,21800.25,21813.82,21800.25,21886.0,72.18000000000029,85.75
474,2025-06-11T09:05:00.000000,22065.25,22065.25,21998.25,21999.25,8960.0,2025-06-11,2025,9,5,-1,22065.5,2803.0,false,true,22050.75,22025.25,false,true,true,true,67.0,-66.0,66.0,98.50746268656717,66.0,-66.0,true,false,true,-1,SHORT,22023.844,22031.75,22039.656,22031.75,22039.656,22031.75,22050.75,11.09400000000096,19.0
475,2025-06-18T13:25:00.000000,21994.75,21997.0,21919.0,21922.25,6282.0,2025-06-18,2025,13,25,-1,21995.0,4524.0,false,true,22097.75,22065.25,false,true,false,true,78.0,-72.5,72.5,92.94871794871796,72.5,-72.5,true,false,true,-1,SHORT,21948.796,21958.0,21967.204,21958.0,21967.204,21958.0,22097.75,130.54599999999846,139.75
476,2025-07-01T09:05:00.000000,22714.75,22718.0,22625.0,22638.5,10909.0,2025-07-01,2025,9,5,-1,22714.0,7149.0,false,true,22783.5,22702.0,false,true,false,true,93.0,-76.25,76.25,81.98924731182797,76.25,-76.25,true,false,true,-1,SHORT,22660.526,22671.5,22682.474,22671.5,22682.474,22671.5,22783.5,101.02600000000166,112.0
477,2025-07-16T09:15:00.000000,23041.5,23045.75,22936.0,22941.0,19995.0,2025-07-16,2025,9,15,-1,23041.25,4607.0,false,true,23031.5,22988.5,false,true,true,true,109.75,-100.5,100.5,91.57175398633257,100.5,-100.5,true,false,true,-1,SHORT,22977.9245,22990.875,23003.8255,22990.875,23003.8255,22990.875,23031.5,27.67450000000099,40.625
478,2025-07-16T09:30:00.000000,22981.25,22985.0,22888.0,22897.25,14539.0,2025-07-16,2025,9,30,-1,22981.0,9949.0,false,true,23031.5,22988.5,false,true,true,true,97.0,-84.0,84.0,86.5979381443299,84.0,-84.0,true,false,true,-1,SHORT,22925.054,22936.5,22947.946,22936.5,22947.946,22936.5,23031.5,83.55400000000009,95.0
479,2025-07-30T12:55:00.000000,23483.5,23498.75,23400.25,23412.75,17688.0,2025-07-30,2025,12,55,-1,23484.0,13380.0,false,true,23529.0,23504.0,false,true,true,true,98.5,-70.75,70.75,71.8274111675127,70.75,-70.75,true,false,true,-1,SHORT,23437.877,23449.5,23461.123,23449.5,23461.123,23449.5,23529.0,67.87700000000041,79.5
480,2025-09-02T14:05:00.000000,23271.25,23367.25,23271.25,23364.0,11249.0,2025-09-02,2025,14,5,1,23271.5,5933.0,false,true,23261.25,23178.25,true,false,true,true,96.0,92.75,92.75,96.61458333333334,-92.75,92.75,true,true,false,1,LONG,23307.922,23319.25,23330.578,23319.25,23307.922,23319.25,23178.25,129.67199999999866,141.0
481,2025-09-05T08:55:00.000000,23632.75,23637.5,23544.75,23548.0,12948.0,2025-09-05,2025,8,55,-1,23633.5,12563.0,false,true,23666.0,23589.75,false,true,false,true,92.75,-84.75,84.75,91.37466307277629,84.75,-84.75,true,false,true,-1,SHORT,23580.1805,23591.125,23602.0695,23591.125,23602.0695,23591.125,23666.0,63.930499999998574,74.875
482,2025-09-15T09:50:00.000000,24277.25,24524.0,24273.25,24523.25,2170.0,2025-09-15,2025,9,50,1,24519.5,2013.0,false,true,24501.5,24237.5,true,false,true,false,250.75,246.0,246.0,98.10568295114656,-246.0,246.0,true,true,false,1,LONG,24369.0365,24398.625,24428.2135,24398.625,24369.0365,24398.625,24237.5,131.53649999999834,161.125
483,2025-09-15T10:40:00.000000,24284.5,24528.25,24277.25,24525.5,1108.0,2025-09-15,2025,10,40,1,24525.75,1104.0,false,true,24501.5,24237.5,true,false,true,false,251.0,241.0,241.0,96.01593625498009,-241.0,241.0,true,true,false,1,LONG,24373.132,24402.75,24432.368,24402.75,24373.132,24402.75,24237.5,135.63200000000143,165.25
484,2025-09-15T13:00:00.000000,24271.25,24519.5,24270.0,24509.25,1637.0,2025-09-15,2025,13,0,1,24270.75,1185.0,false,true,24501.5,24237.5,true,false,true,false,249.5,238.0,238.0,95.39078156312625,-238.0,238.0,true,true,false,1,LONG,24365.309,24394.75,24424.191,24394.75,24365.309,24394.75,24237.5,127.8090000000011,157.25
485,2025-09-15T13:35:00.000000,24277.75,24524.75,24275.75,24521.5,1547.0,2025-09-15,2025,13,35,1,24277.25,1058.0,false,true,24501.5,24237.5,true,false,true,false,249.0,243.75,243.75,97.89156626506023,-243.75,243.75,true,true,false,1,LONG,24370.868,24400.25,24429.632,24400.25,24370.868,24400.25,24237.5,133.36799999999857,162.75
486,2025-09-15T14:25:00.000000,24295.75,24532.25,24290.25,24531.0,320.0,2025-09-15,2025,14,25,1,24536.5,272.0,false,true,24501.5,24237.5,true,false,true,false,242.0,235.25,235.25,97.21074380165288,-235.25,235.25,true,true,false,1,LONG,24382.694,24411.25,24439.806,24411.25,24382.694,24411.25,24237.5,145.1939999999995,173.75
487,2025-09-17T12:10:00.000000,24441.0,24452.25,24323.25,24324.0,15110.0,2025-09-17,2025,12,10,-1,24441.0,11230.0,false,true,24459.75,24423.5,false,true,true,true,129.0,-117.0,117.0,90.69767441860465,117.0,-117.0,true,false,true,-1,SHORT,24372.528,24387.75,24402.972,24387.75,24402.972,24387.75,24459.75,56.77799999999843,72.0
488,2025-09-17T12:30:00.000000,24442.25,24453.5,24347.25,24366.75,12266.0,2025-09-17,2025,12,30,-1,24441.25,7415.0,false,true,24459.75,24423.5,false,true,true,true,106.25,-75.5,75.5,71.05882352941177,75.5,-75.5,true,false,true,-1,SHORT,24387.8375,24400.375,24412.9125,24400.375,24412.9125,24400.375,24459.75,46.837500000001455,59.375
489,2025-10-03T11:00:00.000000,25117.5,25117.5,25030.75,25051.0,13050.0,2025-10-03,2025,11,0,-1,25118.0,2584.0,false,true,25128.75,25078.75,false,true,true,true,86.75,-66.5,66.5,76.657060518732,66.5,-66.5,true,false,true,-1,SHORT,25063.8885,25074.125,25084.3615,25074.125,25084.3615,25074.125,25128.75,44.38850000000093,54.625
490,2025-10-07T09:05:00.000000,25144.25,25147.25,25053.0,25061.25,22530.0,2025-10-07,2025,9,5,-1,25144.5,10575.0,false,true,25231.25,25186.75,false,true,false,true,94.25,-83.0,83.0,88.06366047745358,83.0,-83.0,true,false,true,-1,SHORT,25089.0035,25100.125,25111.2465,25100.125,25111.2465,25100.125,25231.25,120.0034999999989,131.125
491,2025-10-10T08:55:00.000000,25340.25,25346.0,25127.75,25194.5,27165.0,2025-10-10,2025,8,55,-1,25340.75,4446.0,false,true,25348.0,25316.0,false,true,true,true,218.25,-145.75,145.75,66.7812142038946,145.75,-145.75,true,false,true,-1,SHORT,25211.1215,25236.875,25262.6285,25236.875,25262.6285,25236.875,25348.0,85.3715000000011,111.125
492,2025-10-10T09:00:00.000000,25193.0,25196.0,24992.5,25029.25,31588.0,2025-10-10,2025,9,0,-1,25194.5,27165.0,false,true,25348.0,25316.0,false,true,true,true,203.5,-163.75,163.75,80.46683046683046,163.75,-163.75,true,false,true,-1,SHORT,25070.237,25094.25,25118.263,25094.25,25118.263,25094.25,25348.0,229.737000000001,253.75
493,2025-10-10T09:15:00.000000,25062.25,25078.0,24908.75,24951.25,17035.0,2025-10-10,2025,9,15,-1,25063.0,15938.0,false,true,25348.0,25316.0,false,true,true,true,169.25,-111.0,111.0,65.58345642540621,111.0,-111.0,true,false,true,-1,SHORT,24973.4035,24993.375,25013.3465,24993.375,25013.3465,24993.375,25348.0,334.65350000000035,354.625
494,2025-10-10T09:20:00.000000,24951.25,24967.25,24817.5,24823.0,23307.0,2025-10-10,2025,9,20,-1,24951.25,17035.0,false,true,25348.0,25316.0,false,true,true,true,149.75,-128.25,128.25,85.64273789649415,128.25,-128.25,true,false,true,-1,SHORT,24874.7045,24892.375,24910.0455,24892.375,24910.0455,24892.375,25348.0,437.9544999999998,455.625
497,2025-10-10T13:50:00.000000,24527.0,24532.0,24427.75,24428.0,15796.0,2025-10-10,2025,13,50,-1,24525.75,10861.0,false,true,25348.0,25316.0,false,true,true,true,104.25,-99.0,99.0,94.96402877697841,99.0,-99.0,true,false,true,-1,SHORT,24467.5735,24479.875,24492.1765,24479.875,24492.1765,24479.875,25348.0,855.8234999999986,868.125
498,2025-10-10T14:50:00.000000,24421.25,24422.0,24185.5,24210.75,10792.0,2025-10-10,2025,14,50,-1,24421.75,734.0,false,true,25348.0,25316.0,false,true,true,true,236.5,-210.5,210.5,89.00634249471459,210.5,-210.5,true,false,true,-1,SHORT,24275.843,24303.75,24331.657,24303.75,24331.657,24303.75,25348.0,1016.3430000000008,1044.25
499,2025-10-15T11:10:00.000000,24791.0,24795.25,24701.0,24703.0,13021.0,2025-10-15,2025,11,10,-1,24790.5,9743.0,false,true,25115.0,25079.25,false,true,false,true,94.25,-88.0,88.0,93.36870026525199,88.0,-88.0,true,false,true,-1,SHORT,24737.0035,24748.125,24759.2465,24748.125,24759.2465,24748.125,25115.0,355.7534999999989,366.875
500,2025-10-16T10:15:00.000000,24979.25,24996.25,24904.25,24912.5,10989.0,2025-10-16,2025,10,15,-1,24979.75,6765.0,false,true,25179.0,25081.5,false,true,false,true,92.0,-66.75,66.75,72.55434782608695,66.75,-66.75,true,false,true,-1,SHORT,24939.394,24950.25,24961.106,24950.25,24961.106,24950.25,25179.0,217.89400000000023,228.75
501,2025-10-16T10:30:00.000000,24876.75,24877.75,24754.25,24766.75,16083.0,2025-10-16,2025,10,30,-1,24876.0,8430.0,false,true,25179.0,25081.5,false,true,false,true,123.5,-110.0,110.0,89.06882591093117,110.0,-110.0,true,false,true,-1,SHORT,24801.427,24816.0,24830.573,24816.0,24830.573,24816.0,25179.0,348.4269999999997,363.0
502,2025-10-16T11:00:00.000000,24927.25,24937.75,24844.5,24860.25,10322.0,2025-10-16,2025,11,0,-1,24927.5,9579.0,false,true,25179.0,25081.5,false,true,false,true,93.25,-67.0,67.0,71.84986595174263,67.0,-67.0,true,false,true,-1,SHORT,24880.1215,24891.125,24902.1285,24891.125,24902.1285,24891.125,25179.0,276.8715000000011,287.875
503,2025-10-16T12:00:00.000000,24864.5,24871.5,24794.25,24794.5,5968.0,2025-10-16,2025,12,0,-1,24865.5,4613.0,false,true,25179.0,25081.5,false,true,false,true,77.25,-70.0,70.0,90.61488673139159,70.0,-70.0,true,false,true,-1,SHORT,24823.7595,24832.875,24841.9905,24832.875,24841.9905,24832.875,25179.0,337.0095000000001,346.125
504,2025-10-17T09:10:00.000000,24809.0,24843.75,24741.25,24742.0,7375.0,2025-10-17,2025,9,10,-1,24809.5,7179.0,false,true,24914.5,24783.25,false,true,false,true,102.5,-67.0,67.0,65.3658536585366,67.0,-67.0,true,false,true,-1,SHORT,24780.405,24792.5,24804.595,24792.5,24804.595,24792.5,24914.5,109.90499999999884,122.0
506,2025-10-29T12:35:00.000000,26269.75,26272.75,26077.25,26081.5,21523.0,2025-10-29,2025,12,35,-1,26269.0,5724.0,false,true,26308.5,26271.75,false,true,false,true,195.5,-188.25,188.25,96.29156010230179,188.25,-188.25,true,false,true,-1,SHORT,26151.931,26175.0,26198.069,26175.0,26198.069,26175.0,26308.5,110.4310000000005,133.5
507,2025-11-04T08:50:00.000000,25776.25,25855.75,25766.5,25852.25,12473.0,2025-11-04,2025,8,50,1,25776.5,11502.0,false,true,25782.25,25663.0,true,false,true,false,89.25,76.0,76.0,85.15406162464986,-76.0,76.0,true,true,false,1,LONG,25800.5935,25811.125,25821.6565,25811.125,25800.5935,25811.125,25663.0,137.59349999999904,148.125
508,2025-11-05T08:45:00.000000,25528.25,25620.5,25522.0,25608.5,14176.0,2025-11-05,2025,8,45,1,25526.25,9317.0,false,true,25576.5,25488.0,true,false,true,false,98.5,80.25,80.25,81.47208121827411,-80.25,80.25,true,true,false,1,LONG,25559.627,25571.25,25582.873,25571.25,25559.627,25571.25,25488.0,71.62700000000041,83.25
509,2025-11-06T08:50:00.000000,25628.5,25652.25,25554.0,25554.5,15985.0,2025-11-06,2025,8,50,-1,25629.0,11567.0,false,true,25685.75,25586.0,false,true,false,true,98.25,-74.0,74.0,75.31806615776081,74.0,-74.0,true,false,true,-1,SHORT,25591.5315,25603.125,25614.7185,25603.125,25614.7185,25603.125,25685.75,71.03150000000096,82.625
510,2025-11-06T09:00:00.000000,25513.25,25513.25,25413.25,25416.25,19558.0,2025-11-06,2025,9,0,-1,25513.0,13393.0,false,true,25685.75,25586.0,false,true,false,true,100.0,-97.0,97.0,97.0,97.0,-97.0,true,false,true,-1,SHORT,25451.45,25463.25,25475.05,25463.25,25475.05,25463.25,25685.75,210.70000000000073,222.5
511,2025-11-06T09:35:00.000000,25447.5,25447.5,25348.0,25361.25,14241.0,2025-11-06,2025,9,35,-1,25446.5,10954.0,false,true,25685.75,25586.0,false,true,false,true,99.5,-86.25,86.25,86.68341708542714,86.25,-86.25,true,false,true,-1,SHORT,25386.009,25397.75,25409.491,25397.75,25409.491,25397.75,25685.75,276.2589999999982,288.0
512,2025-11-11T10:25:00.000000,25582.75,25585.75,25508.0,25511.5,9245.0,2025-11-11,2025,10,25,-1,25582.25,8556.0,false,true,25646.0,25588.5,false,true,false,true,77.75,-71.25,71.25,91.63987138263666,71.25,-71.25,true,false,true,-1,SHORT,25537.7005,25546.875,25556.0495,25546.875,25556.0495,25546.875,25646.0,89.95049999999901,99.125
